# Spin-echo spectrometer data file
# Start Time 2:49:1 8/8/2024

# System Status at:  2:49:1 8/8/2024
sample description: Ni(111)
comment:  
nozzle pressure: unused
nozzle temperature: +00.000
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  2.6800E-09
crystal temperature: 5.30
1.594522e-09 -6.666667e-04 -6.666667e-04 -8.158541e-04
1.591165e-09 0 0 -8.158541e-04
1.600119e-09 6.666667e-04 6.666667e-04 -8.158541e-04
1.603854e-09 1.333333e-03 1.333333e-03 -8.158541e-04
1.611657e-09 2.000000e-03 2.000000e-03 -8.158541e-04
1.607125e-09 2.666667e-03 2.666667e-03 -8.158541e-04
1.601781e-09 3.333333e-03 3.333333e-03 -8.158541e-04
1.605424e-09 4.000000e-03 4.000000e-03 -8.158541e-04
1.602369e-09 4.666667e-03 4.666667e-03 -8.158541e-04
1.589670e-09 5.333333e-03 5.333333e-03 -8.158541e-04
1.610726e-09 6.000000e-03 6.000000e-03 -8.158541e-04
1.602092e-09 6.666667e-03 6.666667e-03 -8.158541e-04
1.609289e-09 7.333333e-03 7.333333e-03 -8.158541e-04
1.601931e-09 8.000000e-03 8.000000e-03 -8.158541e-04
1.612190e-09 8.666667e-03 8.666667e-03 -8.158541e-04
1.603116e-09 9.333333e-03 9.333333e-03 -8.158541e-04
1.609538e-09 1.000000e-02 1.000000e-02 -8.158541e-04
1.605308e-09 1.066667e-02 1.066667e-02 -8.158541e-04
1.597000e-09 1.133333e-02 1.133333e-02 -8.158541e-04
1.607231e-09 1.200000e-02 1.200000e-02 -8.158541e-04
1.598575e-09 1.266667e-02 1.266667e-02 -8.158541e-04
1.612624e-09 1.333333e-02 1.333333e-02 -8.158541e-04
1.595767e-09 1.400000e-02 1.400000e-02 -8.158541e-04
1.610782e-09 1.466667e-02 1.466667e-02 -8.158541e-04
1.584320e-09 1.533333e-02 1.533333e-02 -8.158541e-04
1.604485e-09 1.600000e-02 1.600000e-02 -8.158541e-04
1.588662e-09 1.666667e-02 1.666667e-02 -8.158541e-04
1.613008e-09 1.733333e-02 1.733333e-02 -8.158541e-04
1.604229e-09 1.800000e-02 1.800000e-02 -8.158541e-04
1.611346e-09 1.866667e-02 1.866667e-02 -8.158541e-04
1.612098e-09 1.933333e-02 1.933333e-02 -8.158541e-04
1.593158e-09 2.000000e-02 2.000000e-02 -8.158541e-04
1.599701e-09 2.066667e-02 2.066667e-02 -8.158541e-04
1.604563e-09 2.133333e-02 2.133333e-02 -8.158541e-04
1.609102e-09 2.200000e-02 2.200000e-02 -8.158541e-04
1.606439e-09 2.266667e-02 2.266667e-02 -8.158541e-04
1.601634e-09 2.333333e-02 2.333333e-02 -8.158541e-04
1.602476e-09 2.400000e-02 2.400000e-02 -8.158541e-04
1.605169e-09 2.466667e-02 2.466667e-02 -8.158541e-04
1.595974e-09 2.533333e-02 2.533333e-02 -8.158541e-04
1.618442e-09 2.600000e-02 2.600000e-02 -8.158541e-04
1.596666e-09 2.666667e-02 2.666667e-02 -8.158541e-04
1.609292e-09 2.733333e-02 2.733333e-02 -8.158541e-04
1.585748e-09 2.800000e-02 2.800000e-02 -8.158541e-04
1.606846e-09 2.866667e-02 2.866667e-02 -8.158541e-04
1.607226e-09 2.933333e-02 2.933333e-02 -8.158541e-04
1.623589e-09 3.000000e-02 3.000000e-02 -8.158541e-04
1.595663e-09 3.066667e-02 3.066667e-02 -8.158541e-04
1.596438e-09 3.133333e-02 3.133333e-02 -8.158541e-04
1.608820e-09 3.200000e-02 3.200000e-02 -8.158541e-04
1.618751e-09 3.266667e-02 3.266667e-02 -8.158541e-04
1.607947e-09 3.333333e-02 3.333333e-02 -8.158541e-04
1.608621e-09 3.400000e-02 3.400000e-02 -8.158541e-04
1.596675e-09 3.466667e-02 3.466667e-02 -8.158541e-04
1.617130e-09 3.533333e-02 3.533333e-02 -8.158541e-04
1.616781e-09 3.600000e-02 3.600000e-02 -8.158541e-04
1.606258e-09 3.666667e-02 3.666667e-02 -8.158541e-04
1.604102e-09 3.733333e-02 3.733333e-02 -8.158541e-04
1.607685e-09 3.800000e-02 3.800000e-02 -8.158541e-04
1.610291e-09 3.866667e-02 3.866667e-02 -8.158541e-04
1.596741e-09 3.933333e-02 3.933333e-02 -8.158541e-04
1.615721e-09 4.000000e-02 4.000000e-02 -8.158541e-04
1.610279e-09 4.066667e-02 4.066667e-02 -8.158541e-04
1.614557e-09 4.133333e-02 4.133333e-02 -8.158541e-04
1.600116e-09 4.200000e-02 4.200000e-02 -8.158541e-04
1.592747e-09 4.266667e-02 4.266667e-02 -8.158541e-04
1.612423e-09 4.333333e-02 4.333333e-02 -8.158541e-04
1.613854e-09 4.400000e-02 4.400000e-02 -8.158541e-04
1.598569e-09 4.466667e-02 4.466667e-02 -8.158541e-04
1.605043e-09 4.533333e-02 4.533333e-02 -8.158541e-04
1.595435e-09 4.600000e-02 4.600000e-02 -8.158541e-04
1.616117e-09 4.666667e-02 4.666667e-02 -8.158541e-04
1.598229e-09 4.733333e-02 4.733333e-02 -8.158541e-04
1.607709e-09 4.800000e-02 4.800000e-02 -8.158541e-04
1.615183e-09 4.866667e-02 4.866667e-02 -8.158541e-04
1.599694e-09 4.933333e-02 4.933333e-02 -8.158541e-04
1.602121e-09 5.000000e-02 5.000000e-02 -8.158541e-04
# loop number 2
1.608385e-09 -5.000000e-02 -5.000000e-02 -8.158541e-04
1.595810e-09 -4.933333e-02 -4.933333e-02 -8.158541e-04
1.596498e-09 -4.866667e-02 -4.866667e-02 -8.158541e-04
1.612474e-09 -4.800000e-02 -4.800000e-02 -8.158541e-04
1.614871e-09 -4.733333e-02 -4.733333e-02 -8.158541e-04
1.618234e-09 -4.666667e-02 -4.666667e-02 -8.158541e-04
1.609269e-09 -4.600000e-02 -4.600000e-02 -8.158541e-04
1.602733e-09 -4.533333e-02 -4.533333e-02 -8.158541e-04
1.607251e-09 -4.466667e-02 -4.466667e-02 -8.158541e-04
1.594652e-09 -4.400000e-02 -4.400000e-02 -8.158541e-04
1.610547e-09 -4.333333e-02 -4.333333e-02 -8.158541e-04
1.605074e-09 -4.266667e-02 -4.266667e-02 -8.158541e-04
1.613368e-09 -4.200000e-02 -4.200000e-02 -8.158541e-04
1.598125e-09 -4.133333e-02 -4.133333e-02 -8.158541e-04
1.597357e-09 -4.066667e-02 -4.066667e-02 -8.158541e-04
1.608736e-09 -4.000000e-02 -4.000000e-02 -8.158541e-04
1.612131e-09 -3.933333e-02 -3.933333e-02 -8.158541e-04
1.601166e-09 -3.866667e-02 -3.866667e-02 -8.158541e-04
1.598142e-09 -3.800000e-02 -3.800000e-02 -8.158541e-04
1.601838e-09 -3.733333e-02 -3.733333e-02 -8.158541e-04
1.601522e-09 -3.666667e-02 -3.666667e-02 -8.158541e-04
1.606466e-09 -3.600000e-02 -3.600000e-02 -8.158541e-04
1.609102e-09 -3.533333e-02 -3.533333e-02 -8.158541e-04
1.609579e-09 -3.466667e-02 -3.466667e-02 -8.158541e-04
1.609698e-09 -3.400000e-02 -3.400000e-02 -8.158541e-04
1.610661e-09 -3.333333e-02 -3.333333e-02 -8.158541e-04
1.602808e-09 -3.266667e-02 -3.266667e-02 -8.158541e-04
1.612340e-09 -3.200000e-02 -3.200000e-02 -8.158541e-04
1.598457e-09 -3.133333e-02 -3.133333e-02 -8.158541e-04
1.615442e-09 -3.066667e-02 -3.066667e-02 -8.158541e-04
1.604975e-09 -3.000000e-02 -3.000000e-02 -8.158541e-04
1.620947e-09 -2.933333e-02 -2.933333e-02 -8.158541e-04
1.613713e-09 -2.866667e-02 -2.866667e-02 -8.158541e-04
1.599899e-09 -2.800000e-02 -2.800000e-02 -8.158541e-04
1.612106e-09 -2.733333e-02 -2.733333e-02 -8.158541e-04
1.602859e-09 -2.666667e-02 -2.666667e-02 -8.158541e-04
1.608848e-09 -2.600000e-02 -2.600000e-02 -8.158541e-04
1.597772e-09 -2.533333e-02 -2.533333e-02 -8.158541e-04
1.616206e-09 -2.466667e-02 -2.466667e-02 -8.158541e-04
1.615025e-09 -2.400000e-02 -2.400000e-02 -8.158541e-04
1.605908e-09 -2.333333e-02 -2.333333e-02 -8.158541e-04
1.613813e-09 -2.266667e-02 -2.266667e-02 -8.158541e-04
1.609439e-09 -2.200000e-02 -2.200000e-02 -8.158541e-04
1.623848e-09 -2.133333e-02 -2.133333e-02 -8.158541e-04
1.589711e-09 -2.066667e-02 -2.066667e-02 -8.158541e-04
1.617822e-09 -2.000000e-02 -2.000000e-02 -8.158541e-04
1.589057e-09 -1.933333e-02 -1.933333e-02 -8.158541e-04
1.618231e-09 -1.866667e-02 -1.866667e-02 -8.158541e-04
1.606684e-09 -1.800000e-02 -1.800000e-02 -8.158541e-04
1.609923e-09 -1.733333e-02 -1.733333e-02 -8.158541e-04
1.603269e-09 -1.666667e-02 -1.666667e-02 -8.158541e-04
1.604314e-09 -1.600000e-02 -1.600000e-02 -8.158541e-04
1.598556e-09 -1.533333e-02 -1.533333e-02 -8.158541e-04
1.610856e-09 -1.466667e-02 -1.466667e-02 -8.158541e-04
1.605455e-09 -1.400000e-02 -1.400000e-02 -8.158541e-04
1.589697e-09 -1.333333e-02 -1.333333e-02 -8.158541e-04
1.601387e-09 -1.266667e-02 -1.266667e-02 -8.158541e-04
1.605865e-09 -1.200000e-02 -1.200000e-02 -8.158541e-04
1.602387e-09 -1.133333e-02 -1.133333e-02 -8.158541e-04
1.603889e-09 -1.066667e-02 -1.066667e-02 -8.158541e-04
1.611744e-09 -1.000000e-02 -1.000000e-02 -8.158541e-04
1.616620e-09 -9.333333e-03 -9.333333e-03 -8.158541e-04
1.619251e-09 -8.666667e-03 -8.666667e-03 -8.158541e-04
1.601297e-09 -8.000000e-03 -8.000000e-03 -8.158541e-04
1.619703e-09 -7.333333e-03 -7.333333e-03 -8.158541e-04
1.611386e-09 -6.666667e-03 -6.666667e-03 -8.158541e-04
1.596437e-09 -6.000000e-03 -6.000000e-03 -8.158541e-04
1.592225e-09 -5.333333e-03 -5.333333e-03 -8.158541e-04
1.607677e-09 -4.666667e-03 -4.666667e-03 -8.158541e-04
1.605988e-09 -4.000000e-03 -4.000000e-03 -8.158541e-04
1.602645e-09 -3.333333e-03 -3.333333e-03 -8.158541e-04
1.616322e-09 -2.666667e-03 -2.666667e-03 -8.158541e-04
1.611065e-09 -2.000000e-03 -2.000000e-03 -8.158541e-04
1.604468e-09 -1.333333e-03 -1.333333e-03 -8.158541e-04
1.600928e-09 -6.666667e-04 -6.666667e-04 -8.158541e-04
1.614132e-09 0 0 -8.158541e-04
1.599808e-09 6.666667e-04 6.666667e-04 -8.158541e-04
1.592626e-09 1.333333e-03 1.333333e-03 -8.158541e-04
1.599059e-09 2.000000e-03 2.000000e-03 -8.158541e-04
1.596934e-09 2.666667e-03 2.666667e-03 -8.158541e-04
1.608045e-09 3.333333e-03 3.333333e-03 -8.158541e-04
1.601935e-09 4.000000e-03 4.000000e-03 -8.158541e-04
1.602869e-09 4.666667e-03 4.666667e-03 -8.158541e-04
1.600249e-09 5.333333e-03 5.333333e-03 -8.158541e-04
1.606642e-09 6.000000e-03 6.000000e-03 -8.158541e-04
1.595348e-09 6.666667e-03 6.666667e-03 -8.158541e-04
1.612388e-09 7.333333e-03 7.333333e-03 -8.158541e-04
1.586932e-09 8.000000e-03 8.000000e-03 -8.158541e-04
1.590119e-09 8.666667e-03 8.666667e-03 -8.158541e-04
1.607613e-09 9.333333e-03 9.333333e-03 -8.158541e-04
1.604930e-09 1.000000e-02 1.000000e-02 -8.158541e-04
1.616571e-09 1.066667e-02 1.066667e-02 -8.158541e-04
1.605683e-09 1.133333e-02 1.133333e-02 -8.158541e-04
1.601705e-09 1.200000e-02 1.200000e-02 -8.158541e-04
1.610347e-09 1.266667e-02 1.266667e-02 -8.158541e-04
1.601170e-09 1.333333e-02 1.333333e-02 -8.158541e-04
1.609406e-09 1.400000e-02 1.400000e-02 -8.158541e-04
1.621458e-09 1.466667e-02 1.466667e-02 -8.158541e-04
1.604402e-09 1.533333e-02 1.533333e-02 -8.158541e-04
1.611447e-09 1.600000e-02 1.600000e-02 -8.158541e-04
1.590200e-09 1.666667e-02 1.666667e-02 -8.158541e-04
1.602642e-09 1.733333e-02 1.733333e-02 -8.158541e-04
1.598847e-09 1.800000e-02 1.800000e-02 -8.158541e-04
1.606141e-09 1.866667e-02 1.866667e-02 -8.158541e-04
1.610403e-09 1.933333e-02 1.933333e-02 -8.158541e-04
1.604334e-09 2.000000e-02 2.000000e-02 -8.158541e-04
1.603025e-09 2.066667e-02 2.066667e-02 -8.158541e-04
1.599371e-09 2.133333e-02 2.133333e-02 -8.158541e-04
1.607195e-09 2.200000e-02 2.200000e-02 -8.158541e-04
1.600473e-09 2.266667e-02 2.266667e-02 -8.158541e-04
1.617287e-09 2.333333e-02 2.333333e-02 -8.158541e-04
1.613388e-09 2.400000e-02 2.400000e-02 -8.158541e-04
1.607471e-09 2.466667e-02 2.466667e-02 -8.158541e-04
1.603361e-09 2.533333e-02 2.533333e-02 -8.158541e-04
1.612835e-09 2.600000e-02 2.600000e-02 -8.158541e-04
1.604982e-09 2.666667e-02 2.666667e-02 -8.158541e-04
1.607654e-09 2.733333e-02 2.733333e-02 -8.158541e-04
1.603986e-09 2.800000e-02 2.800000e-02 -8.158541e-04
1.593911e-09 2.866667e-02 2.866667e-02 -8.158541e-04
1.598109e-09 2.933333e-02 2.933333e-02 -8.158541e-04
1.597121e-09 3.000000e-02 3.000000e-02 -8.158541e-04
1.593661e-09 3.066667e-02 3.066667e-02 -8.158541e-04
1.613107e-09 3.133333e-02 3.133333e-02 -8.158541e-04
1.616244e-09 3.200000e-02 3.200000e-02 -8.158541e-04
1.604447e-09 3.266667e-02 3.266667e-02 -8.158541e-04
1.589957e-09 3.333333e-02 3.333333e-02 -8.158541e-04
1.609594e-09 3.400000e-02 3.400000e-02 -8.158541e-04
1.610693e-09 3.466667e-02 3.466667e-02 -8.158541e-04
1.603143e-09 3.533333e-02 3.533333e-02 -8.158541e-04
1.612797e-09 3.600000e-02 3.600000e-02 -8.158541e-04
1.612520e-09 3.666667e-02 3.666667e-02 -8.158541e-04
1.606604e-09 3.733333e-02 3.733333e-02 -8.158541e-04
1.591961e-09 3.800000e-02 3.800000e-02 -8.158541e-04
1.601616e-09 3.866667e-02 3.866667e-02 -8.158541e-04
1.600820e-09 3.933333e-02 3.933333e-02 -8.158541e-04
1.582061e-09 4.000000e-02 4.000000e-02 -8.158541e-04
1.608567e-09 4.066667e-02 4.066667e-02 -8.158541e-04
1.608190e-09 4.133333e-02 4.133333e-02 -8.158541e-04
1.599986e-09 4.200000e-02 4.200000e-02 -8.158541e-04
1.601762e-09 4.266667e-02 4.266667e-02 -8.158541e-04
1.602691e-09 4.333333e-02 4.333333e-02 -8.158541e-04
1.600082e-09 4.400000e-02 4.400000e-02 -8.158541e-04
1.593305e-09 4.466667e-02 4.466667e-02 -8.158541e-04
1.603691e-09 4.533333e-02 4.533333e-02 -8.158541e-04
1.606812e-09 4.600000e-02 4.600000e-02 -8.158541e-04
1.605902e-09 4.666667e-02 4.666667e-02 -8.158541e-04
1.582309e-09 4.733333e-02 4.733333e-02 -8.158541e-04
1.605289e-09 4.800000e-02 4.800000e-02 -8.158541e-04
1.601403e-09 4.866667e-02 4.866667e-02 -8.158541e-04
1.591010e-09 4.933333e-02 4.933333e-02 -8.158541e-04
1.593112e-09 5.000000e-02 5.000000e-02 -8.158541e-04
# loop number 3
1.598479e-09 -5.000000e-02 -5.000000e-02 -8.158541e-04
1.601495e-09 -4.933333e-02 -4.933333e-02 -8.158541e-04
1.589134e-09 -4.866667e-02 -4.866667e-02 -8.158541e-04
1.600858e-09 -4.800000e-02 -4.800000e-02 -8.158541e-04
1.593129e-09 -4.733333e-02 -4.733333e-02 -8.158541e-04
1.593330e-09 -4.666667e-02 -4.666667e-02 -8.158541e-04
1.607734e-09 -4.600000e-02 -4.600000e-02 -8.158541e-04
1.603210e-09 -4.533333e-02 -4.533333e-02 -8.158541e-04
1.593552e-09 -4.466667e-02 -4.466667e-02 -8.158541e-04
1.599684e-09 -4.400000e-02 -4.400000e-02 -8.158541e-04
1.595608e-09 -4.333333e-02 -4.333333e-02 -8.158541e-04
1.600687e-09 -4.266667e-02 -4.266667e-02 -8.158541e-04
1.605556e-09 -4.200000e-02 -4.200000e-02 -8.158541e-04
1.601440e-09 -4.133333e-02 -4.133333e-02 -8.158541e-04
1.598165e-09 -4.066667e-02 -4.066667e-02 -8.158541e-04
1.595590e-09 -4.000000e-02 -4.000000e-02 -8.158541e-04
1.603978e-09 -3.933333e-02 -3.933333e-02 -8.158541e-04
1.595220e-09 -3.866667e-02 -3.866667e-02 -8.158541e-04
1.596859e-09 -3.800000e-02 -3.800000e-02 -8.158541e-04
1.602215e-09 -3.733333e-02 -3.733333e-02 -8.158541e-04
1.592440e-09 -3.666667e-02 -3.666667e-02 -8.158541e-04
1.599435e-09 -3.600000e-02 -3.600000e-02 -8.158541e-04
1.583003e-09 -3.533333e-02 -3.533333e-02 -8.158541e-04
1.588778e-09 -3.466667e-02 -3.466667e-02 -8.158541e-04
1.593353e-09 -3.400000e-02 -3.400000e-02 -8.158541e-04
1.603986e-09 -3.333333e-02 -3.333333e-02 -8.158541e-04
1.594757e-09 -3.266667e-02 -3.266667e-02 -8.158541e-04
1.609764e-09 -3.200000e-02 -3.200000e-02 -8.158541e-04
1.604464e-09 -3.133333e-02 -3.133333e-02 -8.158541e-04
1.591753e-09 -3.066667e-02 -3.066667e-02 -8.158541e-04
1.583846e-09 -3.000000e-02 -3.000000e-02 -8.158541e-04
1.590027e-09 -2.933333e-02 -2.933333e-02 -8.158541e-04
1.613234e-09 -2.866667e-02 -2.866667e-02 -8.158541e-04
1.599566e-09 -2.800000e-02 -2.800000e-02 -8.158541e-04
1.608667e-09 -2.733333e-02 -2.733333e-02 -8.158541e-04
1.607180e-09 -2.666667e-02 -2.666667e-02 -8.158541e-04
1.595704e-09 -2.600000e-02 -2.600000e-02 -8.158541e-04
1.594671e-09 -2.533333e-02 -2.533333e-02 -8.158541e-04
1.595476e-09 -2.466667e-02 -2.466667e-02 -8.158541e-04
1.591327e-09 -2.400000e-02 -2.400000e-02 -8.158541e-04
1.593086e-09 -2.333333e-02 -2.333333e-02 -8.158541e-04
1.610153e-09 -2.266667e-02 -2.266667e-02 -8.158541e-04
1.599426e-09 -2.200000e-02 -2.200000e-02 -8.158541e-04
1.604576e-09 -2.133333e-02 -2.133333e-02 -8.158541e-04
1.606163e-09 -2.066667e-02 -2.066667e-02 -8.158541e-04
1.578960e-09 -2.000000e-02 -2.000000e-02 -8.158541e-04
1.591851e-09 -1.933333e-02 -1.933333e-02 -8.158541e-04
1.596915e-09 -1.866667e-02 -1.866667e-02 -8.158541e-04
1.603091e-09 -1.800000e-02 -1.800000e-02 -8.158541e-04
1.619702e-09 -1.733333e-02 -1.733333e-02 -8.158541e-04
1.601167e-09 -1.666667e-02 -1.666667e-02 -8.158541e-04
1.614923e-09 -1.600000e-02 -1.600000e-02 -8.158541e-04
1.586136e-09 -1.533333e-02 -1.533333e-02 -8.158541e-04
1.585617e-09 -1.466667e-02 -1.466667e-02 -8.158541e-04
1.596249e-09 -1.400000e-02 -1.400000e-02 -8.158541e-04
1.597183e-09 -1.333333e-02 -1.333333e-02 -8.158541e-04
1.577212e-09 -1.266667e-02 -1.266667e-02 -8.158541e-04
1.606160e-09 -1.200000e-02 -1.200000e-02 -8.158541e-04
1.607592e-09 -1.133333e-02 -1.133333e-02 -8.158541e-04
1.600060e-09 -1.066667e-02 -1.066667e-02 -8.158541e-04
1.607081e-09 -1.000000e-02 -1.000000e-02 -8.158541e-04
1.598374e-09 -9.333333e-03 -9.333333e-03 -8.158541e-04
1.589586e-09 -8.666667e-03 -8.666667e-03 -8.158541e-04
1.594408e-09 -8.000000e-03 -8.000000e-03 -8.158541e-04
1.587568e-09 -7.333333e-03 -7.333333e-03 -8.158541e-04
1.612732e-09 -6.666667e-03 -6.666667e-03 -8.158541e-04
1.607288e-09 -6.000000e-03 -6.000000e-03 -8.158541e-04
1.589714e-09 -5.333333e-03 -5.333333e-03 -8.158541e-04
1.602220e-09 -4.666667e-03 -4.666667e-03 -8.158541e-04
1.590055e-09 -4.000000e-03 -4.000000e-03 -8.158541e-04
1.607009e-09 -3.333333e-03 -3.333333e-03 -8.158541e-04
1.597124e-09 -2.666667e-03 -2.666667e-03 -8.158541e-04
1.610000e-09 -2.000000e-03 -2.000000e-03 -8.158541e-04
1.592108e-09 -1.333333e-03 -1.333333e-03 -8.158541e-04
1.590753e-09 -6.666667e-04 -6.666667e-04 -8.158541e-04
1.585981e-09 0 0 -8.158541e-04
1.605938e-09 6.666667e-04 6.666667e-04 -8.158541e-04
1.598540e-09 1.333333e-03 1.333333e-03 -8.158541e-04
1.598110e-09 2.000000e-03 2.000000e-03 -8.158541e-04
1.592333e-09 2.666667e-03 2.666667e-03 -8.158541e-04
1.604654e-09 3.333333e-03 3.333333e-03 -8.158541e-04
1.600652e-09 4.000000e-03 4.000000e-03 -8.158541e-04
1.597864e-09 4.666667e-03 4.666667e-03 -8.158541e-04
1.595077e-09 5.333333e-03 5.333333e-03 -8.158541e-04
1.591443e-09 6.000000e-03 6.000000e-03 -8.158541e-04
1.595335e-09 6.666667e-03 6.666667e-03 -8.158541e-04
