# Spin-echo spectrometer data file
# Start Time 19:24:56 7/8/2024

# System Status at:  19:24:56 7/8/2024
sample description: Ni(111)
comment:  
nozzle pressure: unused
nozzle temperature: +00.000
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  2.7000E-09
crystal temperature: 5.30
1.780046e-09 -1.200000e-02 -1.200000e-02 -8.383655e-04
1.772640e-09 -1.133333e-02 -1.133333e-02 -8.383655e-04
1.786534e-09 -1.066667e-02 -1.066667e-02 -8.383655e-04
1.788061e-09 -1.000000e-02 -1.000000e-02 -8.383655e-04
1.779726e-09 -9.333333e-03 -9.333333e-03 -8.383655e-04
1.776231e-09 -8.666667e-03 -8.666667e-03 -8.383655e-04
1.773951e-09 -8.000000e-03 -8.000000e-03 -8.383655e-04
1.784305e-09 -7.333333e-03 -7.333333e-03 -8.383655e-04
1.767860e-09 -6.666667e-03 -6.666667e-03 -8.383655e-04
1.773326e-09 -6.000000e-03 -6.000000e-03 -8.383655e-04
1.785954e-09 -5.333333e-03 -5.333333e-03 -8.383655e-04
1.773971e-09 -4.666667e-03 -4.666667e-03 -8.383655e-04
1.770531e-09 -4.000000e-03 -4.000000e-03 -8.383655e-04
1.786604e-09 -3.333333e-03 -3.333333e-03 -8.383655e-04
1.766877e-09 -2.666667e-03 -2.666667e-03 -8.383655e-04
1.792164e-09 -2.000000e-03 -2.000000e-03 -8.383655e-04
1.778254e-09 -1.333333e-03 -1.333333e-03 -8.383655e-04
1.782175e-09 -6.666667e-04 -6.666667e-04 -8.383655e-04
1.791894e-09 0 0 -8.383655e-04
1.776426e-09 6.666667e-04 6.666667e-04 -8.383655e-04
1.772055e-09 1.333333e-03 1.333333e-03 -8.383655e-04
1.796670e-09 2.000000e-03 2.000000e-03 -8.383655e-04
1.779644e-09 2.666667e-03 2.666667e-03 -8.383655e-04
1.794795e-09 3.333333e-03 3.333333e-03 -8.383655e-04
1.785098e-09 4.000000e-03 4.000000e-03 -8.383655e-04
1.771217e-09 4.666667e-03 4.666667e-03 -8.383655e-04
1.780699e-09 5.333333e-03 5.333333e-03 -8.383655e-04
1.776707e-09 6.000000e-03 6.000000e-03 -8.383655e-04
1.784079e-09 6.666667e-03 6.666667e-03 -8.383655e-04
1.779525e-09 7.333333e-03 7.333333e-03 -8.383655e-04
1.782511e-09 8.000000e-03 8.000000e-03 -8.383655e-04
1.780283e-09 8.666667e-03 8.666667e-03 -8.383655e-04
1.776641e-09 9.333333e-03 9.333333e-03 -8.383655e-04
1.786025e-09 1.000000e-02 1.000000e-02 -8.383655e-04
1.766207e-09 1.066667e-02 1.066667e-02 -8.383655e-04
1.804483e-09 1.133333e-02 1.133333e-02 -8.383655e-04
1.776372e-09 1.200000e-02 1.200000e-02 -8.383655e-04
1.775224e-09 1.266667e-02 1.266667e-02 -8.383655e-04
1.767077e-09 1.333333e-02 1.333333e-02 -8.383655e-04
1.793623e-09 1.400000e-02 1.400000e-02 -8.383655e-04
1.785809e-09 1.466667e-02 1.466667e-02 -8.383655e-04
1.781312e-09 1.533333e-02 1.533333e-02 -8.383655e-04
1.783718e-09 1.600000e-02 1.600000e-02 -8.383655e-04
1.792092e-09 1.666667e-02 1.666667e-02 -8.383655e-04
1.784655e-09 1.733333e-02 1.733333e-02 -8.383655e-04
1.779556e-09 1.800000e-02 1.800000e-02 -8.383655e-04
1.777363e-09 1.866667e-02 1.866667e-02 -8.383655e-04
1.782322e-09 1.933333e-02 1.933333e-02 -8.383655e-04
1.787110e-09 2.000000e-02 2.000000e-02 -8.383655e-04
1.770820e-09 2.066667e-02 2.066667e-02 -8.383655e-04
1.776976e-09 2.133333e-02 2.133333e-02 -8.383655e-04
1.788188e-09 2.200000e-02 2.200000e-02 -8.383655e-04
1.784432e-09 2.266667e-02 2.266667e-02 -8.383655e-04
1.775879e-09 2.333333e-02 2.333333e-02 -8.383655e-04
1.766825e-09 2.400000e-02 2.400000e-02 -8.383655e-04
1.770767e-09 2.466667e-02 2.466667e-02 -8.383655e-04
1.779994e-09 2.533333e-02 2.533333e-02 -8.383655e-04
1.762282e-09 2.600000e-02 2.600000e-02 -8.383655e-04
1.780238e-09 2.666667e-02 2.666667e-02 -8.383655e-04
1.789452e-09 2.733333e-02 2.733333e-02 -8.383655e-04
1.769813e-09 2.800000e-02 2.800000e-02 -8.383655e-04
1.774091e-09 2.866667e-02 2.866667e-02 -8.383655e-04
1.760880e-09 2.933333e-02 2.933333e-02 -8.383655e-04
1.797178e-09 3.000000e-02 3.000000e-02 -8.383655e-04
1.778216e-09 3.066667e-02 3.066667e-02 -8.383655e-04
1.780599e-09 3.133333e-02 3.133333e-02 -8.383655e-04
1.785226e-09 3.200000e-02 3.200000e-02 -8.383655e-04
1.778848e-09 3.266667e-02 3.266667e-02 -8.383655e-04
1.784080e-09 3.333333e-02 3.333333e-02 -8.383655e-04
1.785958e-09 3.400000e-02 3.400000e-02 -8.383655e-04
1.789921e-09 3.466667e-02 3.466667e-02 -8.383655e-04
1.792693e-09 3.533333e-02 3.533333e-02 -8.383655e-04
1.782466e-09 3.600000e-02 3.600000e-02 -8.383655e-04
1.775138e-09 3.666667e-02 3.666667e-02 -8.383655e-04
1.786499e-09 3.733333e-02 3.733333e-02 -8.383655e-04
1.793728e-09 3.800000e-02 3.800000e-02 -8.383655e-04
1.792944e-09 3.866667e-02 3.866667e-02 -8.383655e-04
1.763197e-09 3.933333e-02 3.933333e-02 -8.383655e-04
1.781679e-09 4.000000e-02 4.000000e-02 -8.383655e-04
1.780381e-09 4.066667e-02 4.066667e-02 -8.383655e-04
1.775265e-09 4.133333e-02 4.133333e-02 -8.383655e-04
1.780258e-09 4.200000e-02 4.200000e-02 -8.383655e-04
1.772040e-09 4.266667e-02 4.266667e-02 -8.383655e-04
1.787114e-09 4.333333e-02 4.333333e-02 -8.383655e-04
1.770477e-09 4.400000e-02 4.400000e-02 -8.383655e-04
1.775366e-09 4.466667e-02 4.466667e-02 -8.383655e-04
1.789241e-09 4.533333e-02 4.533333e-02 -8.383655e-04
1.790500e-09 4.600000e-02 4.600000e-02 -8.383655e-04
1.796560e-09 4.666667e-02 4.666667e-02 -8.383655e-04
1.782641e-09 4.733333e-02 4.733333e-02 -8.383655e-04
1.779532e-09 4.800000e-02 4.800000e-02 -8.383655e-04
1.786046e-09 4.866667e-02 4.866667e-02 -8.383655e-04
1.796736e-09 4.933333e-02 4.933333e-02 -8.383655e-04
1.779461e-09 5.000000e-02 5.000000e-02 -8.383655e-04
# loop number 2
1.784196e-09 -5.000000e-02 -5.000000e-02 -8.383655e-04
1.780350e-09 -4.933333e-02 -4.933333e-02 -8.383655e-04
1.788894e-09 -4.866667e-02 -4.866667e-02 -8.383655e-04
1.778457e-09 -4.800000e-02 -4.800000e-02 -8.383655e-04
1.771790e-09 -4.733333e-02 -4.733333e-02 -8.383655e-04
1.778606e-09 -4.666667e-02 -4.666667e-02 -8.383655e-04
1.782386e-09 -4.600000e-02 -4.600000e-02 -8.383655e-04
1.773916e-09 -4.533333e-02 -4.533333e-02 -8.383655e-04
1.780927e-09 -4.466667e-02 -4.466667e-02 -8.383655e-04
1.796581e-09 -4.400000e-02 -4.400000e-02 -8.383655e-04
1.785884e-09 -4.333333e-02 -4.333333e-02 -8.383655e-04
1.771478e-09 -4.266667e-02 -4.266667e-02 -8.383655e-04
1.788689e-09 -4.200000e-02 -4.200000e-02 -8.383655e-04
1.774019e-09 -4.133333e-02 -4.133333e-02 -8.383655e-04
1.761958e-09 -4.066667e-02 -4.066667e-02 -8.383655e-04
1.781846e-09 -4.000000e-02 -4.000000e-02 -8.383655e-04
1.780110e-09 -3.933333e-02 -3.933333e-02 -8.383655e-04
1.784052e-09 -3.866667e-02 -3.866667e-02 -8.383655e-04
1.790368e-09 -3.800000e-02 -3.800000e-02 -8.383655e-04
1.775107e-09 -3.733333e-02 -3.733333e-02 -8.383655e-04
1.778922e-09 -3.666667e-02 -3.666667e-02 -8.383655e-04
1.803656e-09 -3.600000e-02 -3.600000e-02 -8.383655e-04
1.785271e-09 -3.533333e-02 -3.533333e-02 -8.383655e-04
1.791866e-09 -3.466667e-02 -3.466667e-02 -8.383655e-04
1.776660e-09 -3.400000e-02 -3.400000e-02 -8.383655e-04
1.782622e-09 -3.333333e-02 -3.333333e-02 -8.383655e-04
1.778540e-09 -3.266667e-02 -3.266667e-02 -8.383655e-04
1.790756e-09 -3.200000e-02 -3.200000e-02 -8.383655e-04
1.780449e-09 -3.133333e-02 -3.133333e-02 -8.383655e-04
1.783125e-09 -3.066667e-02 -3.066667e-02 -8.383655e-04
1.778681e-09 -3.000000e-02 -3.000000e-02 -8.383655e-04
1.770054e-09 -2.933333e-02 -2.933333e-02 -8.383655e-04
1.776651e-09 -2.866667e-02 -2.866667e-02 -8.383655e-04
1.772859e-09 -2.800000e-02 -2.800000e-02 -8.383655e-04
1.778598e-09 -2.733333e-02 -2.733333e-02 -8.383655e-04
1.776708e-09 -2.666667e-02 -2.666667e-02 -8.383655e-04
1.784259e-09 -2.600000e-02 -2.600000e-02 -8.383655e-04
1.770459e-09 -2.533333e-02 -2.533333e-02 -8.383655e-04
1.789278e-09 -2.466667e-02 -2.466667e-02 -8.383655e-04
1.778590e-09 -2.400000e-02 -2.400000e-02 -8.383655e-04
1.792933e-09 -2.333333e-02 -2.333333e-02 -8.383655e-04
1.775920e-09 -2.266667e-02 -2.266667e-02 -8.383655e-04
1.798164e-09 -2.200000e-02 -2.200000e-02 -8.383655e-04
1.776789e-09 -2.133333e-02 -2.133333e-02 -8.383655e-04
1.786685e-09 -2.066667e-02 -2.066667e-02 -8.383655e-04
1.766106e-09 -2.000000e-02 -2.000000e-02 -8.383655e-04
1.776775e-09 -1.933333e-02 -1.933333e-02 -8.383655e-04
1.778805e-09 -1.866667e-02 -1.866667e-02 -8.383655e-04
1.786729e-09 -1.800000e-02 -1.800000e-02 -8.383655e-04
1.784598e-09 -1.733333e-02 -1.733333e-02 -8.383655e-04
1.790022e-09 -1.666667e-02 -1.666667e-02 -8.383655e-04
1.782001e-09 -1.600000e-02 -1.600000e-02 -8.383655e-04
1.771442e-09 -1.533333e-02 -1.533333e-02 -8.383655e-04
1.794809e-09 -1.466667e-02 -1.466667e-02 -8.383655e-04
1.779724e-09 -1.400000e-02 -1.400000e-02 -8.383655e-04
1.773705e-09 -1.333333e-02 -1.333333e-02 -8.383655e-04
1.796519e-09 -1.266667e-02 -1.266667e-02 -8.383655e-04
1.775872e-09 -1.200000e-02 -1.200000e-02 -8.383655e-04
1.775457e-09 -1.133333e-02 -1.133333e-02 -8.383655e-04
1.771094e-09 -1.066667e-02 -1.066667e-02 -8.383655e-04
1.800415e-09 -1.000000e-02 -1.000000e-02 -8.383655e-04
1.779110e-09 -9.333333e-03 -9.333333e-03 -8.383655e-04
1.780398e-09 -8.666667e-03 -8.666667e-03 -8.383655e-04
1.780420e-09 -8.000000e-03 -8.000000e-03 -8.383655e-04
1.779662e-09 -7.333333e-03 -7.333333e-03 -8.383655e-04
1.784199e-09 -6.666667e-03 -6.666667e-03 -8.383655e-04
1.780271e-09 -6.000000e-03 -6.000000e-03 -8.383655e-04
1.791429e-09 -5.333333e-03 -5.333333e-03 -8.383655e-04
1.779004e-09 -4.666667e-03 -4.666667e-03 -8.383655e-04
1.793759e-09 -4.000000e-03 -4.000000e-03 -8.383655e-04
1.777448e-09 -3.333333e-03 -3.333333e-03 -8.383655e-04
1.791529e-09 -2.666667e-03 -2.666667e-03 -8.383655e-04
1.775887e-09 -2.000000e-03 -2.000000e-03 -8.383655e-04
1.784417e-09 -1.333333e-03 -1.333333e-03 -8.383655e-04
1.784893e-09 -6.666667e-04 -6.666667e-04 -8.383655e-04
1.788011e-09 0 0 -8.383655e-04
1.782901e-09 6.666667e-04 6.666667e-04 -8.383655e-04
1.775197e-09 1.333333e-03 1.333333e-03 -8.383655e-04
1.776022e-09 2.000000e-03 2.000000e-03 -8.383655e-04
1.782707e-09 2.666667e-03 2.666667e-03 -8.383655e-04
1.785849e-09 3.333333e-03 3.333333e-03 -8.383655e-04
1.791786e-09 4.000000e-03 4.000000e-03 -8.383655e-04
1.771022e-09 4.666667e-03 4.666667e-03 -8.383655e-04
1.780111e-09 5.333333e-03 5.333333e-03 -8.383655e-04
1.787523e-09 6.000000e-03 6.000000e-03 -8.383655e-04
1.799976e-09 6.666667e-03 6.666667e-03 -8.383655e-04
1.792078e-09 7.333333e-03 7.333333e-03 -8.383655e-04
1.787589e-09 8.000000e-03 8.000000e-03 -8.383655e-04
1.766373e-09 8.666667e-03 8.666667e-03 -8.383655e-04
1.788497e-09 9.333333e-03 9.333333e-03 -8.383655e-04
1.785315e-09 1.000000e-02 1.000000e-02 -8.383655e-04
1.793769e-09 1.066667e-02 1.066667e-02 -8.383655e-04
1.793276e-09 1.133333e-02 1.133333e-02 -8.383655e-04
1.792859e-09 1.200000e-02 1.200000e-02 -8.383655e-04
1.791315e-09 1.266667e-02 1.266667e-02 -8.383655e-04
1.798205e-09 1.333333e-02 1.333333e-02 -8.383655e-04
1.764643e-09 1.400000e-02 1.400000e-02 -8.383655e-04
1.786345e-09 1.466667e-02 1.466667e-02 -8.383655e-04
1.772481e-09 1.533333e-02 1.533333e-02 -8.383655e-04
1.791596e-09 1.600000e-02 1.600000e-02 -8.383655e-04
1.795499e-09 1.666667e-02 1.666667e-02 -8.383655e-04
1.774671e-09 1.733333e-02 1.733333e-02 -8.383655e-04
1.794834e-09 1.800000e-02 1.800000e-02 -8.383655e-04
1.783948e-09 1.866667e-02 1.866667e-02 -8.383655e-04
1.788476e-09 1.933333e-02 1.933333e-02 -8.383655e-04
1.772815e-09 2.000000e-02 2.000000e-02 -8.383655e-04
1.787675e-09 2.066667e-02 2.066667e-02 -8.383655e-04
1.793772e-09 2.133333e-02 2.133333e-02 -8.383655e-04
1.777829e-09 2.200000e-02 2.200000e-02 -8.383655e-04
1.773598e-09 2.266667e-02 2.266667e-02 -8.383655e-04
1.775112e-09 2.333333e-02 2.333333e-02 -8.383655e-04
1.782738e-09 2.400000e-02 2.400000e-02 -8.383655e-04
1.784341e-09 2.466667e-02 2.466667e-02 -8.383655e-04
1.793170e-09 2.533333e-02 2.533333e-02 -8.383655e-04
1.786946e-09 2.600000e-02 2.600000e-02 -8.383655e-04
1.784832e-09 2.666667e-02 2.666667e-02 -8.383655e-04
1.789215e-09 2.733333e-02 2.733333e-02 -8.383655e-04
1.780460e-09 2.800000e-02 2.800000e-02 -8.383655e-04
1.782956e-09 2.866667e-02 2.866667e-02 -8.383655e-04
1.795401e-09 2.933333e-02 2.933333e-02 -8.383655e-04
1.791311e-09 3.000000e-02 3.000000e-02 -8.383655e-04
1.789613e-09 3.066667e-02 3.066667e-02 -8.383655e-04
1.778687e-09 3.133333e-02 3.133333e-02 -8.383655e-04
1.774370e-09 3.200000e-02 3.200000e-02 -8.383655e-04
1.786447e-09 3.266667e-02 3.266667e-02 -8.383655e-04
1.780845e-09 3.333333e-02 3.333333e-02 -8.383655e-04
1.790362e-09 3.400000e-02 3.400000e-02 -8.383655e-04
1.793536e-09 3.466667e-02 3.466667e-02 -8.383655e-04
1.789046e-09 3.533333e-02 3.533333e-02 -8.383655e-04
1.786399e-09 3.600000e-02 3.600000e-02 -8.383655e-04
1.778655e-09 3.666667e-02 3.666667e-02 -8.383655e-04
1.800644e-09 3.733333e-02 3.733333e-02 -8.383655e-04
1.799346e-09 3.800000e-02 3.800000e-02 -8.383655e-04
1.773675e-09 3.866667e-02 3.866667e-02 -8.383655e-04
1.790410e-09 3.933333e-02 3.933333e-02 -8.383655e-04
1.790728e-09 4.000000e-02 4.000000e-02 -8.383655e-04
1.798239e-09 4.066667e-02 4.066667e-02 -8.383655e-04
1.778268e-09 4.133333e-02 4.133333e-02 -8.383655e-04
1.783873e-09 4.200000e-02 4.200000e-02 -8.383655e-04
1.780275e-09 4.266667e-02 4.266667e-02 -8.383655e-04
1.784862e-09 4.333333e-02 4.333333e-02 -8.383655e-04
1.784367e-09 4.400000e-02 4.400000e-02 -8.383655e-04
1.776472e-09 4.466667e-02 4.466667e-02 -8.383655e-04
1.773393e-09 4.533333e-02 4.533333e-02 -8.383655e-04
1.788757e-09 4.600000e-02 4.600000e-02 -8.383655e-04
1.788212e-09 4.666667e-02 4.666667e-02 -8.383655e-04
1.792169e-09 4.733333e-02 4.733333e-02 -8.383655e-04
1.790702e-09 4.800000e-02 4.800000e-02 -8.383655e-04
1.780608e-09 4.866667e-02 4.866667e-02 -8.383655e-04
1.778565e-09 4.933333e-02 4.933333e-02 -8.383655e-04
1.789405e-09 5.000000e-02 5.000000e-02 -8.383655e-04
# loop number 3
1.787180e-09 -5.000000e-02 -5.000000e-02 -8.383655e-04
1.785287e-09 -4.933333e-02 -4.933333e-02 -8.383655e-04
1.791331e-09 -4.866667e-02 -4.866667e-02 -8.383655e-04
1.795051e-09 -4.800000e-02 -4.800000e-02 -8.383655e-04
1.787943e-09 -4.733333e-02 -4.733333e-02 -8.383655e-04
1.787081e-09 -4.666667e-02 -4.666667e-02 -8.383655e-04
1.788852e-09 -4.600000e-02 -4.600000e-02 -8.383655e-04
1.797985e-09 -4.533333e-02 -4.533333e-02 -8.383655e-04
1.781501e-09 -4.466667e-02 -4.466667e-02 -8.383655e-04
1.787266e-09 -4.400000e-02 -4.400000e-02 -8.383655e-04
1.786367e-09 -4.333333e-02 -4.333333e-02 -8.383655e-04
1.784918e-09 -4.266667e-02 -4.266667e-02 -8.383655e-04
1.791611e-09 -4.200000e-02 -4.200000e-02 -8.383655e-04
1.793607e-09 -4.133333e-02 -4.133333e-02 -8.383655e-04
1.795500e-09 -4.066667e-02 -4.066667e-02 -8.383655e-04
1.790492e-09 -4.000000e-02 -4.000000e-02 -8.383655e-04
1.779698e-09 -3.933333e-02 -3.933333e-02 -8.383655e-04
1.794403e-09 -3.866667e-02 -3.866667e-02 -8.383655e-04
1.783294e-09 -3.800000e-02 -3.800000e-02 -8.383655e-04
1.799971e-09 -3.733333e-02 -3.733333e-02 -8.383655e-04
1.794585e-09 -3.666667e-02 -3.666667e-02 -8.383655e-04
1.782694e-09 -3.600000e-02 -3.600000e-02 -8.383655e-04
1.762126e-09 -3.533333e-02 -3.533333e-02 -8.383655e-04
1.790672e-09 -3.466667e-02 -3.466667e-02 -8.383655e-04
1.794680e-09 -3.400000e-02 -3.400000e-02 -8.383655e-04
1.783820e-09 -3.333333e-02 -3.333333e-02 -8.383655e-04
1.789674e-09 -3.266667e-02 -3.266667e-02 -8.383655e-04
1.785490e-09 -3.200000e-02 -3.200000e-02 -8.383655e-04
1.798606e-09 -3.133333e-02 -3.133333e-02 -8.383655e-04
1.812924e-09 -3.066667e-02 -3.066667e-02 -8.383655e-04
1.792839e-09 -3.000000e-02 -3.000000e-02 -8.383655e-04
1.791525e-09 -2.933333e-02 -2.933333e-02 -8.383655e-04
1.788356e-09 -2.866667e-02 -2.866667e-02 -8.383655e-04
1.780633e-09 -2.800000e-02 -2.800000e-02 -8.383655e-04
1.797227e-09 -2.733333e-02 -2.733333e-02 -8.383655e-04
1.777406e-09 -2.666667e-02 -2.666667e-02 -8.383655e-04
1.783555e-09 -2.600000e-02 -2.600000e-02 -8.383655e-04
1.787001e-09 -2.533333e-02 -2.533333e-02 -8.383655e-04
1.768566e-09 -2.466667e-02 -2.466667e-02 -8.383655e-04
1.775541e-09 -2.400000e-02 -2.400000e-02 -8.383655e-04
1.779257e-09 -2.333333e-02 -2.333333e-02 -8.383655e-04
1.794610e-09 -2.266667e-02 -2.266667e-02 -8.383655e-04
1.788070e-09 -2.200000e-02 -2.200000e-02 -8.383655e-04
1.796765e-09 -2.133333e-02 -2.133333e-02 -8.383655e-04
1.793054e-09 -2.066667e-02 -2.066667e-02 -8.383655e-04
1.793731e-09 -2.000000e-02 -2.000000e-02 -8.383655e-04
1.773311e-09 -1.933333e-02 -1.933333e-02 -8.383655e-04
1.796198e-09 -1.866667e-02 -1.866667e-02 -8.383655e-04
1.786523e-09 -1.800000e-02 -1.800000e-02 -8.383655e-04
1.783990e-09 -1.733333e-02 -1.733333e-02 -8.383655e-04
1.795868e-09 -1.666667e-02 -1.666667e-02 -8.383655e-04
1.790860e-09 -1.600000e-02 -1.600000e-02 -8.383655e-04
1.789170e-09 -1.533333e-02 -1.533333e-02 -8.383655e-04
1.797413e-09 -1.466667e-02 -1.466667e-02 -8.383655e-04
1.777061e-09 -1.400000e-02 -1.400000e-02 -8.383655e-04
1.775041e-09 -1.333333e-02 -1.333333e-02 -8.383655e-04
1.778618e-09 -1.266667e-02 -1.266667e-02 -8.383655e-04
1.791502e-09 -1.200000e-02 -1.200000e-02 -8.383655e-04
1.802860e-09 -1.133333e-02 -1.133333e-02 -8.383655e-04
1.777851e-09 -1.066667e-02 -1.066667e-02 -8.383655e-04
1.808832e-09 -1.000000e-02 -1.000000e-02 -8.383655e-04
1.780681e-09 -9.333333e-03 -9.333333e-03 -8.383655e-04
1.787722e-09 -8.666667e-03 -8.666667e-03 -8.383655e-04
1.777878e-09 -8.000000e-03 -8.000000e-03 -8.383655e-04
1.794802e-09 -7.333333e-03 -7.333333e-03 -8.383655e-04
1.765874e-09 -6.666667e-03 -6.666667e-03 -8.383655e-04
1.802813e-09 -6.000000e-03 -6.000000e-03 -8.383655e-04
1.784814e-09 -5.333333e-03 -5.333333e-03 -8.383655e-04
1.783764e-09 -4.666667e-03 -4.666667e-03 -8.383655e-04
1.786590e-09 -4.000000e-03 -4.000000e-03 -8.383655e-04
1.791878e-09 -3.333333e-03 -3.333333e-03 -8.383655e-04
1.797426e-09 -2.666667e-03 -2.666667e-03 -8.383655e-04
1.794866e-09 -2.000000e-03 -2.000000e-03 -8.383655e-04
1.777407e-09 -1.333333e-03 -1.333333e-03 -8.383655e-04
1.781625e-09 -6.666667e-04 -6.666667e-04 -8.383655e-04
1.791832e-09 0 0 -8.383655e-04
1.792322e-09 6.666667e-04 6.666667e-04 -8.383655e-04
1.788337e-09 1.333333e-03 1.333333e-03 -8.383655e-04
1.787162e-09 2.000000e-03 2.000000e-03 -8.383655e-04
1.788244e-09 2.666667e-03 2.666667e-03 -8.383655e-04
1.771537e-09 3.333333e-03 3.333333e-03 -8.383655e-04
1.796079e-09 4.000000e-03 4.000000e-03 -8.383655e-04
1.783685e-09 4.666667e-03 4.666667e-03 -8.383655e-04
1.778253e-09 5.333333e-03 5.333333e-03 -8.383655e-04
1.789430e-09 6.000000e-03 6.000000e-03 -8.383655e-04
1.789319e-09 6.666667e-03 6.666667e-03 -8.383655e-04
