# Spin-echo spectrometer data file
# Start Time 20:19:5 19/8/2024

# System Status at:  20:19:5 19/8/2024
sample description: Ni(111)
comment:  
nozzle pressure: unused
nozzle temperature: +00.000
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.8300E-09
crystal temperature: 29.33
manipulator desired alpha: 75.000000
manipulator desired beta: 2.329900
manipulator desired gamma: 25.003500
specular ga: 25.003533
detector pressure: Can't open [ /home/sudy/status/ionivac2.status ] at /home/sudy/bin/get_value line 16.
attenuation staus: /bin/bash: read_attenuation.sh: command not found

beam_prperties:
G5 0.101085
Psourse 2.96551e-05
p303 0.052613
p3053 0.000100
wika1 0.009615
wika2 0.172187
wika3 -0.261193
comp 0.042801
Gas:He3

channeltron voltage: 

# scan_1d(1.000000,-0.050000,0.050000,151,50,1,1)
# Calibrated current I1
# solenoid:1.000000
# min_value:-0.050000
# max_value:0.050000
I1-I2-A:1.020597
I1-I2-B:-0.000640
# other_solenoid_current:0
# numsteps:151
# numloops:50
# count_time:1
# savemode:1
# angular data
# loop number 1
1.094208e-09 -5.000000e-02 -5.000000e-02 -8.368647e-04
1.090333e-09 -4.933333e-02 -4.933333e-02 -8.368647e-04
1.095356e-09 -4.866667e-02 -4.866667e-02 -8.368647e-04
1.086837e-09 -4.800000e-02 -4.800000e-02 -8.368647e-04
1.078830e-09 -4.733333e-02 -4.733333e-02 -8.368647e-04
1.089292e-09 -4.666667e-02 -4.666667e-02 -8.368647e-04
1.085560e-09 -4.600000e-02 -4.600000e-02 -8.368647e-04
1.082273e-09 -4.533333e-02 -4.533333e-02 -8.368647e-04
1.074239e-09 -4.466667e-02 -4.466667e-02 -8.368647e-04
1.103058e-09 -4.400000e-02 -4.400000e-02 -8.368647e-04
1.090403e-09 -4.333333e-02 -4.333333e-02 -8.368647e-04
1.098067e-09 -4.266667e-02 -4.266667e-02 -8.368647e-04
1.085666e-09 -4.200000e-02 -4.200000e-02 -8.368647e-04
1.088462e-09 -4.133333e-02 -4.133333e-02 -8.368647e-04
1.100364e-09 -4.066667e-02 -4.066667e-02 -8.368647e-04
1.097431e-09 -4.000000e-02 -4.000000e-02 -8.368647e-04
1.089287e-09 -3.933333e-02 -3.933333e-02 -8.368647e-04
1.086197e-09 -3.866667e-02 -3.866667e-02 -8.368647e-04
1.090117e-09 -3.800000e-02 -3.800000e-02 -8.368647e-04
1.085589e-09 -3.733333e-02 -3.733333e-02 -8.368647e-04
1.091328e-09 -3.666667e-02 -3.666667e-02 -8.368647e-04
1.092592e-09 -3.600000e-02 -3.600000e-02 -8.368647e-04
1.091143e-09 -3.533333e-02 -3.533333e-02 -8.368647e-04
1.092692e-09 -3.466667e-02 -3.466667e-02 -8.368647e-04
1.101322e-09 -3.400000e-02 -3.400000e-02 -8.368647e-04
1.096958e-09 -3.333333e-02 -3.333333e-02 -8.368647e-04
1.092577e-09 -3.266667e-02 -3.266667e-02 -8.368647e-04
1.087753e-09 -3.200000e-02 -3.200000e-02 -8.368647e-04
1.086638e-09 -3.133333e-02 -3.133333e-02 -8.368647e-04
1.087677e-09 -3.066667e-02 -3.066667e-02 -8.368647e-04
1.095620e-09 -3.000000e-02 -3.000000e-02 -8.368647e-04
1.077473e-09 -2.933333e-02 -2.933333e-02 -8.368647e-04
1.094683e-09 -2.866667e-02 -2.866667e-02 -8.368647e-04
1.092887e-09 -2.800000e-02 -2.800000e-02 -8.368647e-04
1.092682e-09 -2.733333e-02 -2.733333e-02 -8.368647e-04
1.092115e-09 -2.666667e-02 -2.666667e-02 -8.368647e-04
1.078172e-09 -2.600000e-02 -2.600000e-02 -8.368647e-04
1.077022e-09 -2.533333e-02 -2.533333e-02 -8.368647e-04
1.093394e-09 -2.466667e-02 -2.466667e-02 -8.368647e-04
1.088242e-09 -2.400000e-02 -2.400000e-02 -8.368647e-04
1.098083e-09 -2.333333e-02 -2.333333e-02 -8.368647e-04
1.098933e-09 -2.266667e-02 -2.266667e-02 -8.368647e-04
1.098066e-09 -2.200000e-02 -2.200000e-02 -8.368647e-04
1.088884e-09 -2.133333e-02 -2.133333e-02 -8.368647e-04
1.086614e-09 -2.066667e-02 -2.066667e-02 -8.368647e-04
1.082345e-09 -2.000000e-02 -2.000000e-02 -8.368647e-04
1.083334e-09 -1.933333e-02 -1.933333e-02 -8.368647e-04
