# Spin-echo spectrometer data file
# Start Time 1:38:6 31/7/2024

# System Status at:  1:38:6 31/7/2024
sample description: Ni(111)
comment:  
nozzle pressure: unused
nozzle temperature: +00.000
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  3.0400E-09
crystal temperature: 29.33
3.206009e-10 -6.666667e-04 -6.666667e-04 -8.248586e-04
3.331797e-10 0 0 -8.248586e-04
3.319930e-10 6.666667e-04 6.666667e-04 -8.248586e-04
3.284598e-10 1.333333e-03 1.333333e-03 -8.248586e-04
3.261348e-10 2.000000e-03 2.000000e-03 -8.248586e-04
3.226221e-10 2.666667e-03 2.666667e-03 -8.248586e-04
3.259641e-10 3.333333e-03 3.333333e-03 -8.248586e-04
3.244231e-10 4.000000e-03 4.000000e-03 -8.248586e-04
3.210217e-10 4.666667e-03 4.666667e-03 -8.248586e-04
3.229622e-10 5.333333e-03 5.333333e-03 -8.248586e-04
3.250117e-10 6.000000e-03 6.000000e-03 -8.248586e-04
3.240666e-10 6.666667e-03 6.666667e-03 -8.248586e-04
3.296114e-10 7.333333e-03 7.333333e-03 -8.248586e-04
3.221789e-10 8.000000e-03 8.000000e-03 -8.248586e-04
3.192865e-10 8.666667e-03 8.666667e-03 -8.248586e-04
3.242891e-10 9.333333e-03 9.333333e-03 -8.248586e-04
3.340922e-10 1.000000e-02 1.000000e-02 -8.248586e-04
3.219176e-10 1.066667e-02 1.066667e-02 -8.248586e-04
3.229206e-10 1.133333e-02 1.133333e-02 -8.248586e-04
3.238594e-10 1.200000e-02 1.200000e-02 -8.248586e-04
3.279280e-10 1.266667e-02 1.266667e-02 -8.248586e-04
3.330399e-10 1.333333e-02 1.333333e-02 -8.248586e-04
3.325838e-10 1.400000e-02 1.400000e-02 -8.248586e-04
3.252701e-10 1.466667e-02 1.466667e-02 -8.248586e-04
3.231076e-10 1.533333e-02 1.533333e-02 -8.248586e-04
3.295231e-10 1.600000e-02 1.600000e-02 -8.248586e-04
3.218488e-10 1.666667e-02 1.666667e-02 -8.248586e-04
3.305291e-10 1.733333e-02 1.733333e-02 -8.248586e-04
3.293874e-10 1.800000e-02 1.800000e-02 -8.248586e-04
3.265261e-10 1.866667e-02 1.866667e-02 -8.248586e-04
3.249124e-10 1.933333e-02 1.933333e-02 -8.248586e-04
3.281734e-10 2.000000e-02 2.000000e-02 -8.248586e-04
3.175238e-10 2.066667e-02 2.066667e-02 -8.248586e-04
3.167776e-10 2.133333e-02 2.133333e-02 -8.248586e-04
3.162000e-10 2.200000e-02 2.200000e-02 -8.248586e-04
3.216490e-10 2.266667e-02 2.266667e-02 -8.248586e-04
3.307959e-10 2.333333e-02 2.333333e-02 -8.248586e-04
3.290822e-10 2.400000e-02 2.400000e-02 -8.248586e-04
3.316599e-10 2.466667e-02 2.466667e-02 -8.248586e-04
3.307481e-10 2.533333e-02 2.533333e-02 -8.248586e-04
3.282147e-10 2.600000e-02 2.600000e-02 -8.248586e-04
3.207235e-10 2.666667e-02 2.666667e-02 -8.248586e-04
3.220408e-10 2.733333e-02 2.733333e-02 -8.248586e-04
3.203454e-10 2.800000e-02 2.800000e-02 -8.248586e-04
3.199095e-10 2.866667e-02 2.866667e-02 -8.248586e-04
3.239188e-10 2.933333e-02 2.933333e-02 -8.248586e-04
3.242821e-10 3.000000e-02 3.000000e-02 -8.248586e-04
3.294110e-10 3.066667e-02 3.066667e-02 -8.248586e-04
3.258460e-10 3.133333e-02 3.133333e-02 -8.248586e-04
3.225635e-10 3.200000e-02 3.200000e-02 -8.248586e-04
3.260376e-10 3.266667e-02 3.266667e-02 -8.248586e-04
3.234570e-10 3.333333e-02 3.333333e-02 -8.248586e-04
3.249481e-10 3.400000e-02 3.400000e-02 -8.248586e-04
3.223259e-10 3.466667e-02 3.466667e-02 -8.248586e-04
3.309377e-10 3.533333e-02 3.533333e-02 -8.248586e-04
3.378184e-10 3.600000e-02 3.600000e-02 -8.248586e-04
3.211741e-10 3.666667e-02 3.666667e-02 -8.248586e-04
3.218223e-10 3.733333e-02 3.733333e-02 -8.248586e-04
3.285361e-10 3.800000e-02 3.800000e-02 -8.248586e-04
3.214325e-10 3.866667e-02 3.866667e-02 -8.248586e-04
3.246154e-10 3.933333e-02 3.933333e-02 -8.248586e-04
3.265759e-10 4.000000e-02 4.000000e-02 -8.248586e-04
3.235323e-10 4.066667e-02 4.066667e-02 -8.248586e-04
3.223406e-10 4.133333e-02 4.133333e-02 -8.248586e-04
3.184000e-10 4.200000e-02 4.200000e-02 -8.248586e-04
3.192849e-10 4.266667e-02 4.266667e-02 -8.248586e-04
3.230906e-10 4.333333e-02 4.333333e-02 -8.248586e-04
3.245951e-10 4.400000e-02 4.400000e-02 -8.248586e-04
3.257944e-10 4.466667e-02 4.466667e-02 -8.248586e-04
3.240109e-10 4.533333e-02 4.533333e-02 -8.248586e-04
3.294978e-10 4.600000e-02 4.600000e-02 -8.248586e-04
3.273622e-10 4.666667e-02 4.666667e-02 -8.248586e-04
3.257571e-10 4.733333e-02 4.733333e-02 -8.248586e-04
3.224121e-10 4.800000e-02 4.800000e-02 -8.248586e-04
3.244077e-10 4.866667e-02 4.866667e-02 -8.248586e-04
3.211977e-10 4.933333e-02 4.933333e-02 -8.248586e-04
3.270653e-10 5.000000e-02 5.000000e-02 -8.248586e-04
# loop number 2
3.308953e-10 -5.000000e-02 -5.000000e-02 -8.248586e-04
3.225783e-10 -4.933333e-02 -4.933333e-02 -8.248586e-04
3.201358e-10 -4.866667e-02 -4.866667e-02 -8.248586e-04
3.213326e-10 -4.800000e-02 -4.800000e-02 -8.248586e-04
3.256527e-10 -4.733333e-02 -4.733333e-02 -8.248586e-04
3.345733e-10 -4.666667e-02 -4.666667e-02 -8.248586e-04
3.305737e-10 -4.600000e-02 -4.600000e-02 -8.248586e-04
3.186484e-10 -4.533333e-02 -4.533333e-02 -8.248586e-04
3.224031e-10 -4.466667e-02 -4.466667e-02 -8.248586e-04
3.294834e-10 -4.400000e-02 -4.400000e-02 -8.248586e-04
3.277144e-10 -4.333333e-02 -4.333333e-02 -8.248586e-04
3.240556e-10 -4.266667e-02 -4.266667e-02 -8.248586e-04
3.279127e-10 -4.200000e-02 -4.200000e-02 -8.248586e-04
3.270711e-10 -4.133333e-02 -4.133333e-02 -8.248586e-04
3.261864e-10 -4.066667e-02 -4.066667e-02 -8.248586e-04
3.265546e-10 -4.000000e-02 -4.000000e-02 -8.248586e-04
3.205724e-10 -3.933333e-02 -3.933333e-02 -8.248586e-04
3.302925e-10 -3.866667e-02 -3.866667e-02 -8.248586e-04
3.236964e-10 -3.800000e-02 -3.800000e-02 -8.248586e-04
3.281412e-10 -3.733333e-02 -3.733333e-02 -8.248586e-04
3.240930e-10 -3.666667e-02 -3.666667e-02 -8.248586e-04
3.225538e-10 -3.600000e-02 -3.600000e-02 -8.248586e-04
3.252705e-10 -3.533333e-02 -3.533333e-02 -8.248586e-04
3.225760e-10 -3.466667e-02 -3.466667e-02 -8.248586e-04
3.262641e-10 -3.400000e-02 -3.400000e-02 -8.248586e-04
3.200814e-10 -3.333333e-02 -3.333333e-02 -8.248586e-04
3.331649e-10 -3.266667e-02 -3.266667e-02 -8.248586e-04
3.250960e-10 -3.200000e-02 -3.200000e-02 -8.248586e-04
3.227310e-10 -3.133333e-02 -3.133333e-02 -8.248586e-04
3.252783e-10 -3.066667e-02 -3.066667e-02 -8.248586e-04
3.239060e-10 -3.000000e-02 -3.000000e-02 -8.248586e-04
3.244282e-10 -2.933333e-02 -2.933333e-02 -8.248586e-04
3.277390e-10 -2.866667e-02 -2.866667e-02 -8.248586e-04
3.223191e-10 -2.800000e-02 -2.800000e-02 -8.248586e-04
3.225307e-10 -2.733333e-02 -2.733333e-02 -8.248586e-04
3.143813e-10 -2.666667e-02 -2.666667e-02 -8.248586e-04
3.205479e-10 -2.600000e-02 -2.600000e-02 -8.248586e-04
3.291614e-10 -2.533333e-02 -2.533333e-02 -8.248586e-04
3.309454e-10 -2.466667e-02 -2.466667e-02 -8.248586e-04
3.252741e-10 -2.400000e-02 -2.400000e-02 -8.248586e-04
3.332757e-10 -2.333333e-02 -2.333333e-02 -8.248586e-04
3.172405e-10 -2.266667e-02 -2.266667e-02 -8.248586e-04
3.202405e-10 -2.200000e-02 -2.200000e-02 -8.248586e-04
3.212785e-10 -2.133333e-02 -2.133333e-02 -8.248586e-04
3.223224e-10 -2.066667e-02 -2.066667e-02 -8.248586e-04
3.182218e-10 -2.000000e-02 -2.000000e-02 -8.248586e-04
3.323706e-10 -1.933333e-02 -1.933333e-02 -8.248586e-04
3.209682e-10 -1.866667e-02 -1.866667e-02 -8.248586e-04
3.210779e-10 -1.800000e-02 -1.800000e-02 -8.248586e-04
3.225142e-10 -1.733333e-02 -1.733333e-02 -8.248586e-04
3.182885e-10 -1.666667e-02 -1.666667e-02 -8.248586e-04
3.237996e-10 -1.600000e-02 -1.600000e-02 -8.248586e-04
3.270900e-10 -1.533333e-02 -1.533333e-02 -8.248586e-04
3.277620e-10 -1.466667e-02 -1.466667e-02 -8.248586e-04
3.225062e-10 -1.400000e-02 -1.400000e-02 -8.248586e-04
3.259266e-10 -1.333333e-02 -1.333333e-02 -8.248586e-04
3.214702e-10 -1.266667e-02 -1.266667e-02 -8.248586e-04
3.250926e-10 -1.200000e-02 -1.200000e-02 -8.248586e-04
3.176407e-10 -1.133333e-02 -1.133333e-02 -8.248586e-04
3.280294e-10 -1.066667e-02 -1.066667e-02 -8.248586e-04
3.248301e-10 -1.000000e-02 -1.000000e-02 -8.248586e-04
3.266967e-10 -9.333333e-03 -9.333333e-03 -8.248586e-04
3.235505e-10 -8.666667e-03 -8.666667e-03 -8.248586e-04
3.210253e-10 -8.000000e-03 -8.000000e-03 -8.248586e-04
3.191622e-10 -7.333333e-03 -7.333333e-03 -8.248586e-04
3.229260e-10 -6.666667e-03 -6.666667e-03 -8.248586e-04
3.190006e-10 -6.000000e-03 -6.000000e-03 -8.248586e-04
3.216659e-10 -5.333333e-03 -5.333333e-03 -8.248586e-04
3.279140e-10 -4.666667e-03 -4.666667e-03 -8.248586e-04
3.199195e-10 -4.000000e-03 -4.000000e-03 -8.248586e-04
3.237078e-10 -3.333333e-03 -3.333333e-03 -8.248586e-04
3.237530e-10 -2.666667e-03 -2.666667e-03 -8.248586e-04
3.204615e-10 -2.000000e-03 -2.000000e-03 -8.248586e-04
3.167377e-10 -1.333333e-03 -1.333333e-03 -8.248586e-04
3.184785e-10 -6.666667e-04 -6.666667e-04 -8.248586e-04
3.234312e-10 0 0 -8.248586e-04
3.220269e-10 6.666667e-04 6.666667e-04 -8.248586e-04
3.223247e-10 1.333333e-03 1.333333e-03 -8.248586e-04
3.268755e-10 2.000000e-03 2.000000e-03 -8.248586e-04
3.193955e-10 2.666667e-03 2.666667e-03 -8.248586e-04
3.185020e-10 3.333333e-03 3.333333e-03 -8.248586e-04
3.163931e-10 4.000000e-03 4.000000e-03 -8.248586e-04
3.179205e-10 4.666667e-03 4.666667e-03 -8.248586e-04
3.208470e-10 5.333333e-03 5.333333e-03 -8.248586e-04
3.200058e-10 6.000000e-03 6.000000e-03 -8.248586e-04
3.263412e-10 6.666667e-03 6.666667e-03 -8.248586e-04
3.159429e-10 7.333333e-03 7.333333e-03 -8.248586e-04
3.218656e-10 8.000000e-03 8.000000e-03 -8.248586e-04
3.206332e-10 8.666667e-03 8.666667e-03 -8.248586e-04
3.242246e-10 9.333333e-03 9.333333e-03 -8.248586e-04
3.218364e-10 1.000000e-02 1.000000e-02 -8.248586e-04
3.233371e-10 1.066667e-02 1.066667e-02 -8.248586e-04
3.250456e-10 1.133333e-02 1.133333e-02 -8.248586e-04
3.202210e-10 1.200000e-02 1.200000e-02 -8.248586e-04
3.243293e-10 1.266667e-02 1.266667e-02 -8.248586e-04
3.228992e-10 1.333333e-02 1.333333e-02 -8.248586e-04
3.211054e-10 1.400000e-02 1.400000e-02 -8.248586e-04
3.187407e-10 1.466667e-02 1.466667e-02 -8.248586e-04
3.218077e-10 1.533333e-02 1.533333e-02 -8.248586e-04
3.206764e-10 1.600000e-02 1.600000e-02 -8.248586e-04
3.196566e-10 1.666667e-02 1.666667e-02 -8.248586e-04
3.232192e-10 1.733333e-02 1.733333e-02 -8.248586e-04
3.166750e-10 1.800000e-02 1.800000e-02 -8.248586e-04
3.280643e-10 1.866667e-02 1.866667e-02 -8.248586e-04
3.321109e-10 1.933333e-02 1.933333e-02 -8.248586e-04
3.182103e-10 2.000000e-02 2.000000e-02 -8.248586e-04
3.282926e-10 2.066667e-02 2.066667e-02 -8.248586e-04
3.169436e-10 2.133333e-02 2.133333e-02 -8.248586e-04
3.146262e-10 2.200000e-02 2.200000e-02 -8.248586e-04
3.213084e-10 2.266667e-02 2.266667e-02 -8.248586e-04
3.236811e-10 2.333333e-02 2.333333e-02 -8.248586e-04
3.233721e-10 2.400000e-02 2.400000e-02 -8.248586e-04
3.292326e-10 2.466667e-02 2.466667e-02 -8.248586e-04
3.218339e-10 2.533333e-02 2.533333e-02 -8.248586e-04
3.209778e-10 2.600000e-02 2.600000e-02 -8.248586e-04
3.200135e-10 2.666667e-02 2.666667e-02 -8.248586e-04
3.164954e-10 2.733333e-02 2.733333e-02 -8.248586e-04
3.298517e-10 2.800000e-02 2.800000e-02 -8.248586e-04
3.215365e-10 2.866667e-02 2.866667e-02 -8.248586e-04
3.209877e-10 2.933333e-02 2.933333e-02 -8.248586e-04
3.174105e-10 3.000000e-02 3.000000e-02 -8.248586e-04
3.169098e-10 3.066667e-02 3.066667e-02 -8.248586e-04
3.185607e-10 3.133333e-02 3.133333e-02 -8.248586e-04
3.165594e-10 3.200000e-02 3.200000e-02 -8.248586e-04
3.187649e-10 3.266667e-02 3.266667e-02 -8.248586e-04
3.179591e-10 3.333333e-02 3.333333e-02 -8.248586e-04
3.192617e-10 3.400000e-02 3.400000e-02 -8.248586e-04
3.166686e-10 3.466667e-02 3.466667e-02 -8.248586e-04
3.282110e-10 3.533333e-02 3.533333e-02 -8.248586e-04
3.214948e-10 3.600000e-02 3.600000e-02 -8.248586e-04
3.215723e-10 3.666667e-02 3.666667e-02 -8.248586e-04
3.207522e-10 3.733333e-02 3.733333e-02 -8.248586e-04
3.234131e-10 3.800000e-02 3.800000e-02 -8.248586e-04
3.254993e-10 3.866667e-02 3.866667e-02 -8.248586e-04
3.240974e-10 3.933333e-02 3.933333e-02 -8.248586e-04
3.207711e-10 4.000000e-02 4.000000e-02 -8.248586e-04
3.189639e-10 4.066667e-02 4.066667e-02 -8.248586e-04
3.203054e-10 4.133333e-02 4.133333e-02 -8.248586e-04
3.159747e-10 4.200000e-02 4.200000e-02 -8.248586e-04
3.205727e-10 4.266667e-02 4.266667e-02 -8.248586e-04
3.174634e-10 4.333333e-02 4.333333e-02 -8.248586e-04
3.224584e-10 4.400000e-02 4.400000e-02 -8.248586e-04
3.177579e-10 4.466667e-02 4.466667e-02 -8.248586e-04
3.251584e-10 4.533333e-02 4.533333e-02 -8.248586e-04
3.123545e-10 4.600000e-02 4.600000e-02 -8.248586e-04
3.237426e-10 4.666667e-02 4.666667e-02 -8.248586e-04
3.167337e-10 4.733333e-02 4.733333e-02 -8.248586e-04
3.149047e-10 4.800000e-02 4.800000e-02 -8.248586e-04
3.199027e-10 4.866667e-02 4.866667e-02 -8.248586e-04
3.198800e-10 4.933333e-02 4.933333e-02 -8.248586e-04
3.160465e-10 5.000000e-02 5.000000e-02 -8.248586e-04
# loop number 3
3.178875e-10 -5.000000e-02 -5.000000e-02 -8.248586e-04
3.223484e-10 -4.933333e-02 -4.933333e-02 -8.248586e-04
3.166267e-10 -4.866667e-02 -4.866667e-02 -8.248586e-04
3.171169e-10 -4.800000e-02 -4.800000e-02 -8.248586e-04
3.249702e-10 -4.733333e-02 -4.733333e-02 -8.248586e-04
3.139613e-10 -4.666667e-02 -4.666667e-02 -8.248586e-04
3.257688e-10 -4.600000e-02 -4.600000e-02 -8.248586e-04
3.195180e-10 -4.533333e-02 -4.533333e-02 -8.248586e-04
3.162409e-10 -4.466667e-02 -4.466667e-02 -8.248586e-04
3.219448e-10 -4.400000e-02 -4.400000e-02 -8.248586e-04
3.161272e-10 -4.333333e-02 -4.333333e-02 -8.248586e-04
3.176539e-10 -4.266667e-02 -4.266667e-02 -8.248586e-04
3.223236e-10 -4.200000e-02 -4.200000e-02 -8.248586e-04
3.148021e-10 -4.133333e-02 -4.133333e-02 -8.248586e-04
3.203858e-10 -4.066667e-02 -4.066667e-02 -8.248586e-04
3.212243e-10 -4.000000e-02 -4.000000e-02 -8.248586e-04
3.178774e-10 -3.933333e-02 -3.933333e-02 -8.248586e-04
3.121622e-10 -3.866667e-02 -3.866667e-02 -8.248586e-04
3.168487e-10 -3.800000e-02 -3.800000e-02 -8.248586e-04
3.184306e-10 -3.733333e-02 -3.733333e-02 -8.248586e-04
3.155723e-10 -3.666667e-02 -3.666667e-02 -8.248586e-04
3.185243e-10 -3.600000e-02 -3.600000e-02 -8.248586e-04
3.134675e-10 -3.533333e-02 -3.533333e-02 -8.248586e-04
3.210085e-10 -3.466667e-02 -3.466667e-02 -8.248586e-04
3.194858e-10 -3.400000e-02 -3.400000e-02 -8.248586e-04
3.230863e-10 -3.333333e-02 -3.333333e-02 -8.248586e-04
3.151780e-10 -3.266667e-02 -3.266667e-02 -8.248586e-04
3.141154e-10 -3.200000e-02 -3.200000e-02 -8.248586e-04
3.175877e-10 -3.133333e-02 -3.133333e-02 -8.248586e-04
3.261192e-10 -3.066667e-02 -3.066667e-02 -8.248586e-04
3.231186e-10 -3.000000e-02 -3.000000e-02 -8.248586e-04
3.254992e-10 -2.933333e-02 -2.933333e-02 -8.248586e-04
3.242591e-10 -2.866667e-02 -2.866667e-02 -8.248586e-04
3.229043e-10 -2.800000e-02 -2.800000e-02 -8.248586e-04
3.169203e-10 -2.733333e-02 -2.733333e-02 -8.248586e-04
3.146095e-10 -2.666667e-02 -2.666667e-02 -8.248586e-04
3.156525e-10 -2.600000e-02 -2.600000e-02 -8.248586e-04
3.236301e-10 -2.533333e-02 -2.533333e-02 -8.248586e-04
3.284130e-10 -2.466667e-02 -2.466667e-02 -8.248586e-04
3.287128e-10 -2.400000e-02 -2.400000e-02 -8.248586e-04
3.195941e-10 -2.333333e-02 -2.333333e-02 -8.248586e-04
3.108251e-10 -2.266667e-02 -2.266667e-02 -8.248586e-04
3.187413e-10 -2.200000e-02 -2.200000e-02 -8.248586e-04
3.225753e-10 -2.133333e-02 -2.133333e-02 -8.248586e-04
3.205207e-10 -2.066667e-02 -2.066667e-02 -8.248586e-04
3.254250e-10 -2.000000e-02 -2.000000e-02 -8.248586e-04
3.272356e-10 -1.933333e-02 -1.933333e-02 -8.248586e-04
3.261494e-10 -1.866667e-02 -1.866667e-02 -8.248586e-04
3.214714e-10 -1.800000e-02 -1.800000e-02 -8.248586e-04
3.201604e-10 -1.733333e-02 -1.733333e-02 -8.248586e-04
3.164811e-10 -1.666667e-02 -1.666667e-02 -8.248586e-04
3.215160e-10 -1.600000e-02 -1.600000e-02 -8.248586e-04
3.189212e-10 -1.533333e-02 -1.533333e-02 -8.248586e-04
3.182953e-10 -1.466667e-02 -1.466667e-02 -8.248586e-04
3.215389e-10 -1.400000e-02 -1.400000e-02 -8.248586e-04
3.164812e-10 -1.333333e-02 -1.333333e-02 -8.248586e-04
3.203993e-10 -1.266667e-02 -1.266667e-02 -8.248586e-04
3.139950e-10 -1.200000e-02 -1.200000e-02 -8.248586e-04
3.103903e-10 -1.133333e-02 -1.133333e-02 -8.248586e-04
3.206109e-10 -1.066667e-02 -1.066667e-02 -8.248586e-04
3.246372e-10 -1.000000e-02 -1.000000e-02 -8.248586e-04
3.266523e-10 -9.333333e-03 -9.333333e-03 -8.248586e-04
3.237471e-10 -8.666667e-03 -8.666667e-03 -8.248586e-04
3.245975e-10 -8.000000e-03 -8.000000e-03 -8.248586e-04
3.250083e-10 -7.333333e-03 -7.333333e-03 -8.248586e-04
3.186620e-10 -6.666667e-03 -6.666667e-03 -8.248586e-04
3.265199e-10 -6.000000e-03 -6.000000e-03 -8.248586e-04
3.212976e-10 -5.333333e-03 -5.333333e-03 -8.248586e-04
3.216661e-10 -4.666667e-03 -4.666667e-03 -8.248586e-04
3.190486e-10 -4.000000e-03 -4.000000e-03 -8.248586e-04
3.216621e-10 -3.333333e-03 -3.333333e-03 -8.248586e-04
3.267270e-10 -2.666667e-03 -2.666667e-03 -8.248586e-04
3.219609e-10 -2.000000e-03 -2.000000e-03 -8.248586e-04
3.175488e-10 -1.333333e-03 -1.333333e-03 -8.248586e-04
3.197561e-10 -6.666667e-04 -6.666667e-04 -8.248586e-04
3.179836e-10 0 0 -8.248586e-04
3.213011e-10 6.666667e-04 6.666667e-04 -8.248586e-04
3.237714e-10 1.333333e-03 1.333333e-03 -8.248586e-04
3.220598e-10 2.000000e-03 2.000000e-03 -8.248586e-04
3.226874e-10 2.666667e-03 2.666667e-03 -8.248586e-04
3.204113e-10 3.333333e-03 3.333333e-03 -8.248586e-04
3.143777e-10 4.000000e-03 4.000000e-03 -8.248586e-04
3.184556e-10 4.666667e-03 4.666667e-03 -8.248586e-04
3.157051e-10 5.333333e-03 5.333333e-03 -8.248586e-04
3.200468e-10 6.000000e-03 6.000000e-03 -8.248586e-04
3.226821e-10 6.666667e-03 6.666667e-03 -8.248586e-04
