# Spin-echo spectrometer data file
# Start Time 0:1:28 20/8/2024

# System Status at:  0:1:28 20/8/2024
sample description: Ni(111)
comment:  
nozzle pressure: unused
nozzle temperature: +00.000
source backing pressure: Can't open [ /home/sudy/status/edwardsagc1.status ] at /home/sudy/bin/get_value line 16.
scattering chamber pressure by tpg:  1.8300E-09
crystal temperature: 29.33
1.044981e-09 -3.333333e-02 -3.333333e-02 -8.473700e-04
1.043781e-09 -3.266667e-02 -3.266667e-02 -8.473700e-04
1.039558e-09 -3.200000e-02 -3.200000e-02 -8.473700e-04
1.045126e-09 -3.133333e-02 -3.133333e-02 -8.473700e-04
1.034907e-09 -3.066667e-02 -3.066667e-02 -8.473700e-04
1.035690e-09 -3.000000e-02 -3.000000e-02 -8.473700e-04
1.048538e-09 -2.933333e-02 -2.933333e-02 -8.473700e-04
1.046600e-09 -2.866667e-02 -2.866667e-02 -8.473700e-04
1.036930e-09 -2.800000e-02 -2.800000e-02 -8.473700e-04
1.038821e-09 -2.733333e-02 -2.733333e-02 -8.473700e-04
1.039734e-09 -2.666667e-02 -2.666667e-02 -8.473700e-04
1.039288e-09 -2.600000e-02 -2.600000e-02 -8.473700e-04
1.039924e-09 -2.533333e-02 -2.533333e-02 -8.473700e-04
1.037309e-09 -2.466667e-02 -2.466667e-02 -8.473700e-04
1.039291e-09 -2.400000e-02 -2.400000e-02 -8.473700e-04
1.057508e-09 -2.333333e-02 -2.333333e-02 -8.473700e-04
1.043029e-09 -2.266667e-02 -2.266667e-02 -8.473700e-04
1.055066e-09 -2.200000e-02 -2.200000e-02 -8.473700e-04
1.038765e-09 -2.133333e-02 -2.133333e-02 -8.473700e-04
1.038747e-09 -2.066667e-02 -2.066667e-02 -8.473700e-04
1.036899e-09 -2.000000e-02 -2.000000e-02 -8.473700e-04
1.045840e-09 -1.933333e-02 -1.933333e-02 -8.473700e-04
1.039503e-09 -1.866667e-02 -1.866667e-02 -8.473700e-04
1.046164e-09 -1.800000e-02 -1.800000e-02 -8.473700e-04
1.044878e-09 -1.733333e-02 -1.733333e-02 -8.473700e-04
1.044004e-09 -1.666667e-02 -1.666667e-02 -8.473700e-04
1.048057e-09 -1.600000e-02 -1.600000e-02 -8.473700e-04
1.039812e-09 -1.533333e-02 -1.533333e-02 -8.473700e-04
1.033160e-09 -1.466667e-02 -1.466667e-02 -8.473700e-04
1.043644e-09 -1.400000e-02 -1.400000e-02 -8.473700e-04
1.045753e-09 -1.333333e-02 -1.333333e-02 -8.473700e-04
1.037361e-09 -1.266667e-02 -1.266667e-02 -8.473700e-04
1.039347e-09 -1.200000e-02 -1.200000e-02 -8.473700e-04
1.032958e-09 -1.133333e-02 -1.133333e-02 -8.473700e-04
1.033613e-09 -1.066667e-02 -1.066667e-02 -8.473700e-04
1.033800e-09 -1.000000e-02 -1.000000e-02 -8.473700e-04
1.041824e-09 -9.333333e-03 -9.333333e-03 -8.473700e-04
1.039988e-09 -8.666667e-03 -8.666667e-03 -8.473700e-04
1.034427e-09 -8.000000e-03 -8.000000e-03 -8.473700e-04
1.033358e-09 -7.333333e-03 -7.333333e-03 -8.473700e-04
1.039668e-09 -6.666667e-03 -6.666667e-03 -8.473700e-04
1.036290e-09 -6.000000e-03 -6.000000e-03 -8.473700e-04
1.040618e-09 -5.333333e-03 -5.333333e-03 -8.473700e-04
1.040987e-09 -4.666667e-03 -4.666667e-03 -8.473700e-04
1.032753e-09 -4.000000e-03 -4.000000e-03 -8.473700e-04
1.043360e-09 -3.333333e-03 -3.333333e-03 -8.473700e-04
1.046683e-09 -2.666667e-03 -2.666667e-03 -8.473700e-04
1.036826e-09 -2.000000e-03 -2.000000e-03 -8.473700e-04
1.043245e-09 -1.333333e-03 -1.333333e-03 -8.473700e-04
1.043321e-09 -6.666667e-04 -6.666667e-04 -8.473700e-04
1.041009e-09 0 0 -8.473700e-04
1.041432e-09 6.666667e-04 6.666667e-04 -8.473700e-04
1.039732e-09 1.333333e-03 1.333333e-03 -8.473700e-04
1.048417e-09 2.000000e-03 2.000000e-03 -8.473700e-04
1.046617e-09 2.666667e-03 2.666667e-03 -8.473700e-04
1.043655e-09 3.333333e-03 3.333333e-03 -8.473700e-04
1.036820e-09 4.000000e-03 4.000000e-03 -8.473700e-04
1.045353e-09 4.666667e-03 4.666667e-03 -8.473700e-04
1.037035e-09 5.333333e-03 5.333333e-03 -8.473700e-04
1.041764e-09 6.000000e-03 6.000000e-03 -8.473700e-04
1.044898e-09 6.666667e-03 6.666667e-03 -8.473700e-04
1.033584e-09 7.333333e-03 7.333333e-03 -8.473700e-04
1.030883e-09 8.000000e-03 8.000000e-03 -8.473700e-04
1.026357e-09 8.666667e-03 8.666667e-03 -8.473700e-04
1.032470e-09 9.333333e-03 9.333333e-03 -8.473700e-04
1.039996e-09 1.000000e-02 1.000000e-02 -8.473700e-04
1.034152e-09 1.066667e-02 1.066667e-02 -8.473700e-04
1.033118e-09 1.133333e-02 1.133333e-02 -8.473700e-04
1.025050e-09 1.200000e-02 1.200000e-02 -8.473700e-04
1.039326e-09 1.266667e-02 1.266667e-02 -8.473700e-04
1.038498e-09 1.333333e-02 1.333333e-02 -8.473700e-04
1.039413e-09 1.400000e-02 1.400000e-02 -8.473700e-04
1.055137e-09 1.466667e-02 1.466667e-02 -8.473700e-04
1.049940e-09 1.533333e-02 1.533333e-02 -8.473700e-04
1.038215e-09 1.600000e-02 1.600000e-02 -8.473700e-04
1.041357e-09 1.666667e-02 1.666667e-02 -8.473700e-04
1.032623e-09 1.733333e-02 1.733333e-02 -8.473700e-04
1.028011e-09 1.800000e-02 1.800000e-02 -8.473700e-04
1.036576e-09 1.866667e-02 1.866667e-02 -8.473700e-04
1.040913e-09 1.933333e-02 1.933333e-02 -8.473700e-04
1.036614e-09 2.000000e-02 2.000000e-02 -8.473700e-04
1.041051e-09 2.066667e-02 2.066667e-02 -8.473700e-04
1.045501e-09 2.133333e-02 2.133333e-02 -8.473700e-04
1.050392e-09 2.200000e-02 2.200000e-02 -8.473700e-04
1.039720e-09 2.266667e-02 2.266667e-02 -8.473700e-04
1.029195e-09 2.333333e-02 2.333333e-02 -8.473700e-04
1.046981e-09 2.400000e-02 2.400000e-02 -8.473700e-04
1.037117e-09 2.466667e-02 2.466667e-02 -8.473700e-04
1.026149e-09 2.533333e-02 2.533333e-02 -8.473700e-04
1.033799e-09 2.600000e-02 2.600000e-02 -8.473700e-04
1.031285e-09 2.666667e-02 2.666667e-02 -8.473700e-04
1.029856e-09 2.733333e-02 2.733333e-02 -8.473700e-04
1.027709e-09 2.800000e-02 2.800000e-02 -8.473700e-04
1.036958e-09 2.866667e-02 2.866667e-02 -8.473700e-04
1.040249e-09 2.933333e-02 2.933333e-02 -8.473700e-04
1.034427e-09 3.000000e-02 3.000000e-02 -8.473700e-04
1.032950e-09 3.066667e-02 3.066667e-02 -8.473700e-04
1.036942e-09 3.133333e-02 3.133333e-02 -8.473700e-04
1.040044e-09 3.200000e-02 3.200000e-02 -8.473700e-04
1.032410e-09 3.266667e-02 3.266667e-02 -8.473700e-04
1.032126e-09 3.333333e-02 3.333333e-02 -8.473700e-04
1.037914e-09 3.400000e-02 3.400000e-02 -8.473700e-04
1.023032e-09 3.466667e-02 3.466667e-02 -8.473700e-04
1.046490e-09 3.533333e-02 3.533333e-02 -8.473700e-04
1.036125e-09 3.600000e-02 3.600000e-02 -8.473700e-04
1.044118e-09 3.666667e-02 3.666667e-02 -8.473700e-04
1.037530e-09 3.733333e-02 3.733333e-02 -8.473700e-04
1.043472e-09 3.800000e-02 3.800000e-02 -8.473700e-04
1.037970e-09 3.866667e-02 3.866667e-02 -8.473700e-04
1.044727e-09 3.933333e-02 3.933333e-02 -8.473700e-04
1.030308e-09 4.000000e-02 4.000000e-02 -8.473700e-04
1.032701e-09 4.066667e-02 4.066667e-02 -8.473700e-04
1.037824e-09 4.133333e-02 4.133333e-02 -8.473700e-04
1.043343e-09 4.200000e-02 4.200000e-02 -8.473700e-04
1.038843e-09 4.266667e-02 4.266667e-02 -8.473700e-04
1.040811e-09 4.333333e-02 4.333333e-02 -8.473700e-04
1.048240e-09 4.400000e-02 4.400000e-02 -8.473700e-04
1.038174e-09 4.466667e-02 4.466667e-02 -8.473700e-04
1.034882e-09 4.533333e-02 4.533333e-02 -8.473700e-04
1.033070e-09 4.600000e-02 4.600000e-02 -8.473700e-04
1.046387e-09 4.666667e-02 4.666667e-02 -8.473700e-04
1.034494e-09 4.733333e-02 4.733333e-02 -8.473700e-04
1.038270e-09 4.800000e-02 4.800000e-02 -8.473700e-04
1.034400e-09 4.866667e-02 4.866667e-02 -8.473700e-04
1.047107e-09 4.933333e-02 4.933333e-02 -8.473700e-04
1.042290e-09 5.000000e-02 5.000000e-02 -8.473700e-04
# loop number 2
1.043202e-09 -5.000000e-02 -5.000000e-02 -8.473700e-04
1.049108e-09 -4.933333e-02 -4.933333e-02 -8.473700e-04
1.048198e-09 -4.866667e-02 -4.866667e-02 -8.473700e-04
1.034252e-09 -4.800000e-02 -4.800000e-02 -8.473700e-04
1.028383e-09 -4.733333e-02 -4.733333e-02 -8.473700e-04
1.030522e-09 -4.666667e-02 -4.666667e-02 -8.473700e-04
1.034797e-09 -4.600000e-02 -4.600000e-02 -8.473700e-04
1.035710e-09 -4.533333e-02 -4.533333e-02 -8.473700e-04
1.032577e-09 -4.466667e-02 -4.466667e-02 -8.473700e-04
1.038240e-09 -4.400000e-02 -4.400000e-02 -8.473700e-04
1.036361e-09 -4.333333e-02 -4.333333e-02 -8.473700e-04
1.035820e-09 -4.266667e-02 -4.266667e-02 -8.473700e-04
1.025753e-09 -4.200000e-02 -4.200000e-02 -8.473700e-04
1.042148e-09 -4.133333e-02 -4.133333e-02 -8.473700e-04
1.043316e-09 -4.066667e-02 -4.066667e-02 -8.473700e-04
1.038243e-09 -4.000000e-02 -4.000000e-02 -8.473700e-04
1.037548e-09 -3.933333e-02 -3.933333e-02 -8.473700e-04
1.045922e-09 -3.866667e-02 -3.866667e-02 -8.473700e-04
1.040771e-09 -3.800000e-02 -3.800000e-02 -8.473700e-04
1.030967e-09 -3.733333e-02 -3.733333e-02 -8.473700e-04
1.039437e-09 -3.666667e-02 -3.666667e-02 -8.473700e-04
1.028914e-09 -3.600000e-02 -3.600000e-02 -8.473700e-04
1.045568e-09 -3.533333e-02 -3.533333e-02 -8.473700e-04
1.035399e-09 -3.466667e-02 -3.466667e-02 -8.473700e-04
1.046513e-09 -3.400000e-02 -3.400000e-02 -8.473700e-04
1.032708e-09 -3.333333e-02 -3.333333e-02 -8.473700e-04
1.035533e-09 -3.266667e-02 -3.266667e-02 -8.473700e-04
1.036669e-09 -3.200000e-02 -3.200000e-02 -8.473700e-04
1.042007e-09 -3.133333e-02 -3.133333e-02 -8.473700e-04
1.033165e-09 -3.066667e-02 -3.066667e-02 -8.473700e-04
1.042975e-09 -3.000000e-02 -3.000000e-02 -8.473700e-04
1.052289e-09 -2.933333e-02 -2.933333e-02 -8.473700e-04
1.035536e-09 -2.866667e-02 -2.866667e-02 -8.473700e-04
1.042190e-09 -2.800000e-02 -2.800000e-02 -8.473700e-04
1.036507e-09 -2.733333e-02 -2.733333e-02 -8.473700e-04
1.036787e-09 -2.666667e-02 -2.666667e-02 -8.473700e-04
1.031014e-09 -2.600000e-02 -2.600000e-02 -8.473700e-04
1.037755e-09 -2.533333e-02 -2.533333e-02 -8.473700e-04
1.040113e-09 -2.466667e-02 -2.466667e-02 -8.473700e-04
1.048546e-09 -2.400000e-02 -2.400000e-02 -8.473700e-04
1.040596e-09 -2.333333e-02 -2.333333e-02 -8.473700e-04
1.031542e-09 -2.266667e-02 -2.266667e-02 -8.473700e-04
1.044944e-09 -2.200000e-02 -2.200000e-02 -8.473700e-04
1.044383e-09 -2.133333e-02 -2.133333e-02 -8.473700e-04
1.032116e-09 -2.066667e-02 -2.066667e-02 -8.473700e-04
1.023151e-09 -2.000000e-02 -2.000000e-02 -8.473700e-04
1.041399e-09 -1.933333e-02 -1.933333e-02 -8.473700e-04
1.036113e-09 -1.866667e-02 -1.866667e-02 -8.473700e-04
1.040990e-09 -1.800000e-02 -1.800000e-02 -8.473700e-04
1.044327e-09 -1.733333e-02 -1.733333e-02 -8.473700e-04
1.044153e-09 -1.666667e-02 -1.666667e-02 -8.473700e-04
1.042360e-09 -1.600000e-02 -1.600000e-02 -8.473700e-04
1.036787e-09 -1.533333e-02 -1.533333e-02 -8.473700e-04
1.030012e-09 -1.466667e-02 -1.466667e-02 -8.473700e-04
1.022960e-09 -1.400000e-02 -1.400000e-02 -8.473700e-04
1.032887e-09 -1.333333e-02 -1.333333e-02 -8.473700e-04
1.029120e-09 -1.266667e-02 -1.266667e-02 -8.473700e-04
1.037189e-09 -1.200000e-02 -1.200000e-02 -8.473700e-04
1.035128e-09 -1.133333e-02 -1.133333e-02 -8.473700e-04
1.039540e-09 -1.066667e-02 -1.066667e-02 -8.473700e-04
1.040332e-09 -1.000000e-02 -1.000000e-02 -8.473700e-04
1.043343e-09 -9.333333e-03 -9.333333e-03 -8.473700e-04
1.028284e-09 -8.666667e-03 -8.666667e-03 -8.473700e-04
1.037751e-09 -8.000000e-03 -8.000000e-03 -8.473700e-04
1.021201e-09 -7.333333e-03 -7.333333e-03 -8.473700e-04
1.035616e-09 -6.666667e-03 -6.666667e-03 -8.473700e-04
1.035941e-09 -6.000000e-03 -6.000000e-03 -8.473700e-04
1.037232e-09 -5.333333e-03 -5.333333e-03 -8.473700e-04
1.031694e-09 -4.666667e-03 -4.666667e-03 -8.473700e-04
1.030358e-09 -4.000000e-03 -4.000000e-03 -8.473700e-04
1.036537e-09 -3.333333e-03 -3.333333e-03 -8.473700e-04
1.025324e-09 -2.666667e-03 -2.666667e-03 -8.473700e-04
1.033684e-09 -2.000000e-03 -2.000000e-03 -8.473700e-04
1.039948e-09 -1.333333e-03 -1.333333e-03 -8.473700e-04
1.034578e-09 -6.666667e-04 -6.666667e-04 -8.473700e-04
1.026022e-09 0 0 -8.473700e-04
1.021128e-09 6.666667e-04 6.666667e-04 -8.473700e-04
1.033434e-09 1.333333e-03 1.333333e-03 -8.473700e-04
1.032347e-09 2.000000e-03 2.000000e-03 -8.473700e-04
1.044498e-09 2.666667e-03 2.666667e-03 -8.473700e-04
1.039523e-09 3.333333e-03 3.333333e-03 -8.473700e-04
1.030508e-09 4.000000e-03 4.000000e-03 -8.473700e-04
1.028190e-09 4.666667e-03 4.666667e-03 -8.473700e-04
1.028627e-09 5.333333e-03 5.333333e-03 -8.473700e-04
1.025831e-09 6.000000e-03 6.000000e-03 -8.473700e-04
1.038616e-09 6.666667e-03 6.666667e-03 -8.473700e-04
1.035715e-09 7.333333e-03 7.333333e-03 -8.473700e-04
1.035835e-09 8.000000e-03 8.000000e-03 -8.473700e-04
1.034421e-09 8.666667e-03 8.666667e-03 -8.473700e-04
1.038260e-09 9.333333e-03 9.333333e-03 -8.473700e-04
1.031800e-09 1.000000e-02 1.000000e-02 -8.473700e-04
1.045565e-09 1.066667e-02 1.066667e-02 -8.473700e-04
1.029392e-09 1.133333e-02 1.133333e-02 -8.473700e-04
1.033794e-09 1.200000e-02 1.200000e-02 -8.473700e-04
1.030200e-09 1.266667e-02 1.266667e-02 -8.473700e-04
1.017482e-09 1.333333e-02 1.333333e-02 -8.473700e-04
1.037073e-09 1.400000e-02 1.400000e-02 -8.473700e-04
1.025939e-09 1.466667e-02 1.466667e-02 -8.473700e-04
1.034972e-09 1.533333e-02 1.533333e-02 -8.473700e-04
1.043386e-09 1.600000e-02 1.600000e-02 -8.473700e-04
1.043581e-09 1.666667e-02 1.666667e-02 -8.473700e-04
1.034607e-09 1.733333e-02 1.733333e-02 -8.473700e-04
1.030497e-09 1.800000e-02 1.800000e-02 -8.473700e-04
1.024667e-09 1.866667e-02 1.866667e-02 -8.473700e-04
1.021296e-09 1.933333e-02 1.933333e-02 -8.473700e-04
1.032157e-09 2.000000e-02 2.000000e-02 -8.473700e-04
1.024035e-09 2.066667e-02 2.066667e-02 -8.473700e-04
1.039084e-09 2.133333e-02 2.133333e-02 -8.473700e-04
1.044718e-09 2.200000e-02 2.200000e-02 -8.473700e-04
1.044018e-09 2.266667e-02 2.266667e-02 -8.473700e-04
1.035854e-09 2.333333e-02 2.333333e-02 -8.473700e-04
1.032867e-09 2.400000e-02 2.400000e-02 -8.473700e-04
1.029256e-09 2.466667e-02 2.466667e-02 -8.473700e-04
1.028538e-09 2.533333e-02 2.533333e-02 -8.473700e-04
1.036514e-09 2.600000e-02 2.600000e-02 -8.473700e-04
1.027969e-09 2.666667e-02 2.666667e-02 -8.473700e-04
1.037307e-09 2.733333e-02 2.733333e-02 -8.473700e-04
1.030648e-09 2.800000e-02 2.800000e-02 -8.473700e-04
1.032314e-09 2.866667e-02 2.866667e-02 -8.473700e-04
1.035999e-09 2.933333e-02 2.933333e-02 -8.473700e-04
1.033018e-09 3.000000e-02 3.000000e-02 -8.473700e-04
1.041356e-09 3.066667e-02 3.066667e-02 -8.473700e-04
1.029721e-09 3.133333e-02 3.133333e-02 -8.473700e-04
1.036038e-09 3.200000e-02 3.200000e-02 -8.473700e-04
1.028612e-09 3.266667e-02 3.266667e-02 -8.473700e-04
1.022439e-09 3.333333e-02 3.333333e-02 -8.473700e-04
1.034027e-09 3.400000e-02 3.400000e-02 -8.473700e-04
1.032809e-09 3.466667e-02 3.466667e-02 -8.473700e-04
1.029408e-09 3.533333e-02 3.533333e-02 -8.473700e-04
1.024744e-09 3.600000e-02 3.600000e-02 -8.473700e-04
1.026113e-09 3.666667e-02 3.666667e-02 -8.473700e-04
1.032987e-09 3.733333e-02 3.733333e-02 -8.473700e-04
1.032642e-09 3.800000e-02 3.800000e-02 -8.473700e-04
1.025301e-09 3.866667e-02 3.866667e-02 -8.473700e-04
1.040280e-09 3.933333e-02 3.933333e-02 -8.473700e-04
1.024844e-09 4.000000e-02 4.000000e-02 -8.473700e-04
1.040842e-09 4.066667e-02 4.066667e-02 -8.473700e-04
1.034472e-09 4.133333e-02 4.133333e-02 -8.473700e-04
1.026567e-09 4.200000e-02 4.200000e-02 -8.473700e-04
1.043649e-09 4.266667e-02 4.266667e-02 -8.473700e-04
1.035172e-09 4.333333e-02 4.333333e-02 -8.473700e-04
1.036422e-09 4.400000e-02 4.400000e-02 -8.473700e-04
1.046024e-09 4.466667e-02 4.466667e-02 -8.473700e-04
1.034109e-09 4.533333e-02 4.533333e-02 -8.473700e-04
1.042406e-09 4.600000e-02 4.600000e-02 -8.473700e-04
1.040176e-09 4.666667e-02 4.666667e-02 -8.473700e-04
1.037425e-09 4.733333e-02 4.733333e-02 -8.473700e-04
1.045574e-09 4.800000e-02 4.800000e-02 -8.473700e-04
1.043302e-09 4.866667e-02 4.866667e-02 -8.473700e-04
1.033665e-09 4.933333e-02 4.933333e-02 -8.473700e-04
1.045906e-09 5.000000e-02 5.000000e-02 -8.473700e-04
# loop number 3
1.021143e-09 -5.000000e-02 -5.000000e-02 -8.473700e-04
1.029738e-09 -4.933333e-02 -4.933333e-02 -8.473700e-04
1.035823e-09 -4.866667e-02 -4.866667e-02 -8.473700e-04
1.027057e-09 -4.800000e-02 -4.800000e-02 -8.473700e-04
1.036948e-09 -4.733333e-02 -4.733333e-02 -8.473700e-04
1.031066e-09 -4.666667e-02 -4.666667e-02 -8.473700e-04
1.025054e-09 -4.600000e-02 -4.600000e-02 -8.473700e-04
1.039582e-09 -4.533333e-02 -4.533333e-02 -8.473700e-04
1.031865e-09 -4.466667e-02 -4.466667e-02 -8.473700e-04
1.038037e-09 -4.400000e-02 -4.400000e-02 -8.473700e-04
1.031149e-09 -4.333333e-02 -4.333333e-02 -8.473700e-04
1.035086e-09 -4.266667e-02 -4.266667e-02 -8.473700e-04
1.036285e-09 -4.200000e-02 -4.200000e-02 -8.473700e-04
1.036025e-09 -4.133333e-02 -4.133333e-02 -8.473700e-04
1.030706e-09 -4.066667e-02 -4.066667e-02 -8.473700e-04
1.045592e-09 -4.000000e-02 -4.000000e-02 -8.473700e-04
1.031448e-09 -3.933333e-02 -3.933333e-02 -8.473700e-04
1.035406e-09 -3.866667e-02 -3.866667e-02 -8.473700e-04
1.025511e-09 -3.800000e-02 -3.800000e-02 -8.473700e-04
1.044972e-09 -3.733333e-02 -3.733333e-02 -8.473700e-04
1.029896e-09 -3.666667e-02 -3.666667e-02 -8.473700e-04
1.033439e-09 -3.600000e-02 -3.600000e-02 -8.473700e-04
1.024048e-09 -3.533333e-02 -3.533333e-02 -8.473700e-04
1.034360e-09 -3.466667e-02 -3.466667e-02 -8.473700e-04
1.049371e-09 -3.400000e-02 -3.400000e-02 -8.473700e-04
1.037390e-09 -3.333333e-02 -3.333333e-02 -8.473700e-04
1.041750e-09 -3.266667e-02 -3.266667e-02 -8.473700e-04
1.021092e-09 -3.200000e-02 -3.200000e-02 -8.473700e-04
1.036107e-09 -3.133333e-02 -3.133333e-02 -8.473700e-04
1.036954e-09 -3.066667e-02 -3.066667e-02 -8.473700e-04
1.027272e-09 -3.000000e-02 -3.000000e-02 -8.473700e-04
1.038285e-09 -2.933333e-02 -2.933333e-02 -8.473700e-04
1.049400e-09 -2.866667e-02 -2.866667e-02 -8.473700e-04
1.037302e-09 -2.800000e-02 -2.800000e-02 -8.473700e-04
1.043018e-09 -2.733333e-02 -2.733333e-02 -8.473700e-04
1.028712e-09 -2.666667e-02 -2.666667e-02 -8.473700e-04
1.028344e-09 -2.600000e-02 -2.600000e-02 -8.473700e-04
1.018409e-09 -2.533333e-02 -2.533333e-02 -8.473700e-04
1.037126e-09 -2.466667e-02 -2.466667e-02 -8.473700e-04
1.034113e-09 -2.400000e-02 -2.400000e-02 -8.473700e-04
1.046889e-09 -2.333333e-02 -2.333333e-02 -8.473700e-04
1.045608e-09 -2.266667e-02 -2.266667e-02 -8.473700e-04
1.043597e-09 -2.200000e-02 -2.200000e-02 -8.473700e-04
1.032644e-09 -2.133333e-02 -2.133333e-02 -8.473700e-04
1.033615e-09 -2.066667e-02 -2.066667e-02 -8.473700e-04
1.027476e-09 -2.000000e-02 -2.000000e-02 -8.473700e-04
1.020565e-09 -1.933333e-02 -1.933333e-02 -8.473700e-04
1.039846e-09 -1.866667e-02 -1.866667e-02 -8.473700e-04
1.031295e-09 -1.800000e-02 -1.800000e-02 -8.473700e-04
1.035280e-09 -1.733333e-02 -1.733333e-02 -8.473700e-04
1.038643e-09 -1.666667e-02 -1.666667e-02 -8.473700e-04
1.044437e-09 -1.600000e-02 -1.600000e-02 -8.473700e-04
1.038249e-09 -1.533333e-02 -1.533333e-02 -8.473700e-04
1.029787e-09 -1.466667e-02 -1.466667e-02 -8.473700e-04
1.013439e-09 -1.400000e-02 -1.400000e-02 -8.473700e-04
1.033762e-09 -1.333333e-02 -1.333333e-02 -8.473700e-04
1.017441e-09 -1.266667e-02 -1.266667e-02 -8.473700e-04
1.037603e-09 -1.200000e-02 -1.200000e-02 -8.473700e-04
1.021863e-09 -1.133333e-02 -1.133333e-02 -8.473700e-04
1.026230e-09 -1.066667e-02 -1.066667e-02 -8.473700e-04
1.033740e-09 -1.000000e-02 -1.000000e-02 -8.473700e-04
1.043796e-09 -9.333333e-03 -9.333333e-03 -8.473700e-04
1.036587e-09 -8.666667e-03 -8.666667e-03 -8.473700e-04
1.041055e-09 -8.000000e-03 -8.000000e-03 -8.473700e-04
1.034806e-09 -7.333333e-03 -7.333333e-03 -8.473700e-04
1.042863e-09 -6.666667e-03 -6.666667e-03 -8.473700e-04
1.033100e-09 -6.000000e-03 -6.000000e-03 -8.473700e-04
1.027672e-09 -5.333333e-03 -5.333333e-03 -8.473700e-04
1.024920e-09 -4.666667e-03 -4.666667e-03 -8.473700e-04
1.026659e-09 -4.000000e-03 -4.000000e-03 -8.473700e-04
1.030701e-09 -3.333333e-03 -3.333333e-03 -8.473700e-04
1.032233e-09 -2.666667e-03 -2.666667e-03 -8.473700e-04
1.032774e-09 -2.000000e-03 -2.000000e-03 -8.473700e-04
1.021302e-09 -1.333333e-03 -1.333333e-03 -8.473700e-04
1.031309e-09 -6.666667e-04 -6.666667e-04 -8.473700e-04
1.031109e-09 0 0 -8.473700e-04
1.040980e-09 6.666667e-04 6.666667e-04 -8.473700e-04
1.031626e-09 1.333333e-03 1.333333e-03 -8.473700e-04
1.027647e-09 2.000000e-03 2.000000e-03 -8.473700e-04
1.028143e-09 2.666667e-03 2.666667e-03 -8.473700e-04
1.025531e-09 3.333333e-03 3.333333e-03 -8.473700e-04
1.023256e-09 4.000000e-03 4.000000e-03 -8.473700e-04
1.023565e-09 4.666667e-03 4.666667e-03 -8.473700e-04
1.025798e-09 5.333333e-03 5.333333e-03 -8.473700e-04
1.027873e-09 6.000000e-03 6.000000e-03 -8.473700e-04
1.022761e-09 6.666667e-03 6.666667e-03 -8.473700e-04
